storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,storm.year,basin,sst,sst.norm,sst.class
EP101998,ISIS,12,259200,4909339895.129629,65,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP101999,FERNANDA,23,496800,3393712161.1259255,55,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP102000,HECTOR,25,54e4,9358073059.551851,70,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP102001,IVO,19,410400,2571016340.4370365,45,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP102002,HERNAN,31,669600,63997132936.18888,140,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP102003,JIMENA,35,756e3,21238271242.31481,90,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP102004,GEORGETTE,33,712800,4507549666.348147,55,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP102005,JOVA,53,1144800,67850716621.74814,110,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP102006,ILEANA,32,691200,29875842153.27407,105,2006,EPAC,28.404811687423074,1.012323428329573,high
EP102007,GIL,19,410400,1898302599.6592588,40,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP102008,ISELLE,41,885600,3197412085.9481473,45,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP102009,GUILLERMO,46,993600,31065038301.588886,110,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP102010,TEN,10,216e3,559491974.5703702,30,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP102011,JOVA,30,648e3,36820600618.17777,110,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP102012,JOHN,20,432e3,1457546438.3518515,40,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP102013,JULIETTE,10,216e3,1782507611.4925923,55,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP102014,JULIO,66,1425600,52462849305.37777,105,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP102015,HILDA,36,777600,48219606294.55925,125,2015,EPAC,29.099918058260805,1.037096430598472,high
EP102016,IVETTE,33,712800,5130636983.625925,50,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP111966,KIRSTEN,15,324e3,1577385061.0259256,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP111967,LILY,27,583200,17715162776.951847,75,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP111968,KATHLEEN,41,885600,5214450498.87037,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP111970,KRISTEN,15,324e3,2226572201.033333,45,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP111971,KATRINA,19,410400,4967788793.918518,55,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP111972,KATHLEEN,7,151200,882247528.8888886,40,1972,EPAC,28.230301873237256,1.006104046370003,high
EP111973,KATHERINE,39,842400,24783068292.76296,85,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP111974,KIRSTEN,27,583200,12320954344.070366,75,1974,EPAC,27.589341397993177,0.983260757955944,low
EP111975,KATRINA,37,799200,50793931063.22962,115,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP111976,KATHLEEN,17,367200,5685350117.414814,70,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP111978,KRISTY,38,820800,34716072658.64073,90,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP111980,KAY,58,1252800,63537629014.89258,120,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP111981,KNUT,12,259200,3579719348.466666,55,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP111982,KRISTY,34,734400,17915874089.77407,80,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP111983,KIKO,36,777600,78625532171.44072,125,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP111984,KENNA,21,453600,3990699655.674073,50,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP111985,KEVIN,36,777600,9268745497.25185,55,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP111986,KAY,24,518400,2244584754.7481475,40,1986,EPAC,28.09331911277307,1.001222096817894,high
EP111987,KNUT,9,194400,812035329.7148145,35,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP111988,KRISTY,35,756e3,14659645501.899996,80,1988,EPAC,27.52822017159195,0.981082449219555,low
EP111989,HENRIETTE,13,280800,1961897942.366666,45,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP111990,UNNAMED,10,216e3,392232547.2185185,25,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP111991,IGNACIO,13,280800,2907373210.825926,55,1991,EPAC,28.28026766533399,1.007884784876957,high
EP111992,JAVIER,50,108e4,13860476281.98148,70,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP111993,JOVA,32,691200,38715227186.46666,115,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP111994,ILEANA,18,388800,5570290335.522222,65,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP111995,JULIETTE,41,885600,77316497400.45184,130,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP111996,HERNAN,19,410400,7408306020.707406,75,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP111997,IGNACIO,14,302400,916802223.7703701,35,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP111998,JAVIER,33,712800,3429002062.281481,50,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP111999,UNNAMED,4,86400,250705339.4592592,30,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP112000,ILEANA,14,302400,4658266952.533333,60,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP112001,JULIETTE,48,1036800,72739838344.34073,125,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP112002,UNNAMED,18,388800,1038846465.2666665,30,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP112003,KEVIN,28,604800,1328150134.1148145,35,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP112004,HOWARD,44,950400,33974984734.374065,120,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP112005,KENNETH,65,1404e3,68931837447.77406,115,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP112006,JOHN,31,669600,51047577227.78518,115,2006,EPAC,28.404811687423074,1.012323428329573,high
EP112007,HENRIETTE,29,626400,13571172613.133331,75,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP112008,JULIO,16,345600,2004539906.2629623,45,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP112009,HILDA,42,907200,6142648419.888888,55,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP112010,ELEVEN,5,108e3,307683825.6999999,30,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP112011,IRWIN,56,1209600,15685625857.370367,85,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP112012,KRISTY,33,712800,4941321368.051851,50,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP112013,KIKO,23,496800,4076718789.740741,65,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP112014,KARINA,63,1360800,20803396731.199997,75,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP112015,ELEVEN,17,367200,900627685.7407405,30,2015,EPAC,29.099918058260805,1.037096430598472,high
EP112016,JAVIER,16,345600,2623951192.17037,55,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP121966,LORRAINE,7,151200,1209781923.9888887,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP121967,MONICA,30,648e3,3334528056.0629625,50,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP121968,LIZA,37,799200,21534559370.76666,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP121970,LORRAINE,47,1015200,22467168529.429626,85,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP121971,LILY,19,410400,5675424832.714814,75,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP121972,LIZA,9,194400,1301682708.248148,45,1972,EPAC,28.230301873237256,1.006104046370003,high
EP121973,LILLIAN,19,410400,10702397731.696293,75,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP121974,LORRAINE,21,453600,3161754581.655555,45,1974,EPAC,27.589341397993177,0.983260757955944,low
EP121975,LILY,23,496800,12711716478.740738,75,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP121976,LIZA,26,561600,58224660875.29629,120,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP121978,LANE,21,453600,3231599177.6925917,45,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP121980,LESTER,14,302400,1404979189.7555552,35,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP121981,LIDIA,7,151200,1181844085.5740738,45,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP121982,LANE,26,561600,4754578974.4370365,55,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP121983,LORENA,34,734400,37209524737.16296,100,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP121984,LALA,41,885600,3796972802.4555545,45,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP121985,LINDA,42,907200,4296913068.825925,45,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP121986,LESTER,14,302400,2095337881.1111104,45,1986,EPAC,28.09331911277307,1.001222096817894,high
EP121987,LIDIA,21,453600,9133099939.685183,75,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP121988,LANE,38,820800,25564592562.1037,90,1988,EPAC,27.52822017159195,0.981082449219555,low
EP121989,ISMAEL,45,972e3,55846268578.66666,105,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP121990,UNNAMED,14,302400,888496782.2185184,30,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP121991,JIMENA,46,993600,99635521865.65553,115,1991,EPAC,28.28026766533399,1.007884784876957,high
EP121992,UNNAMED,13,280800,742190733.6777776,30,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP121993,KENNETH,50,108e4,73491219156.44444,130,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP121994,UNNAMED,15,324e3,1090678507.5888886,30,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP121996,UNNAMED,19,410400,1207208702.0296292,30,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP121997,JIMENA,19,410400,36141270020.93332,115,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP121998,UNNAMED,8,172800,601766335.3296294,30,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP121999,GREG,18,388800,5968772136.070371,65,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP122000,JOHN,18,388800,5747842650.711111,60,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP122001,KIKO,17,367200,4906031466.896296,65,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP122002,ISELLE,22,475200,4855669837.122221,60,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP122003,LINDA,39,842400,5612197093.1444435,65,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP122004,ISIS,52,1123200,8737926567.370369,65,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP122005,LIDIA,7,151200,675654565.8740739,35,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP122006,KRISTY,42,907200,8851148333.577776,70,2006,EPAC,28.404811687423074,1.012323428329573,high
EP122007,IVO,28,604800,10310900390.75185,70,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP122008,KARINA,7,151200,582283369.0666665,35,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP122009,IGNACIO,17,367200,2402654103.6740737,45,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP122010,GEORGETTE,11,237600,1106853045.618518,35,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP122011,TWELVE,26,561600,1092884126.4111109,30,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP122012,LANE,20,432e3,8234677872.766665,75,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP122013,LORENA,19,410400,1908227884.359259,45,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP122014,LOWELL,48,1036800,9571282879.033333,65,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP122015,IGNACIO,50,108e4,66911490606.61851,125,2015,EPAC,29.099918058260805,1.037096430598472,high
EP122016,KAY,38,820800,4176706843.014814,45,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP131966,MAGGIE,13,280800,1485484276.7666664,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP131967,NANETTE,33,712800,8399364078.159258,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP131968,MADELINE,7,151200,765717334.448148,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP131970,MAGGIE,27,583200,6447023817.355555,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP131971,MONICA,29,626400,19442162314.75185,100,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP131974,MAGGIE,27,583200,47969268558.23703,120,1974,EPAC,27.589341397993177,0.983260757955944,low
EP131975,MONICA,15,324e3,1748320519.7481475,45,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP131976,MADELINE,40,864e3,28635916772.048145,125,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP131978,MIRIAM,38,820800,10123422790.86296,80,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP131980,MADELINE,6,129600,833356311.6629628,45,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP131981,MAX,13,280800,1626643881.3888884,45,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP131982,MIRIAM,32,691200,19417532904.570366,75,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP131983,MANUEL,34,734400,32234016277.36666,100,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP131984,LOWELL,17,367200,7671877469.962962,75,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP131985,MARTY,29,626400,10078575208.144444,65,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP131986,MADELINE,28,604800,6453640673.822221,60,1986,EPAC,28.09331911277307,1.001222096817894,high
EP131987,MAX,29,626400,68289267164.23333,135,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP131988,MIRIAM,42,907200,5782397345.592591,60,1988,EPAC,27.52822017159195,0.981082449219555,low
EP131989,JULIETTE,18,388800,3082352304.0555553,55,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP131990,JULIO,32,691200,31124222406.651848,100,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP131991,KEVIN,70,1512e3,152247250441.5333,125,1991,EPAC,28.28026766533399,1.007884784876957,high
EP131992,KAY,19,410400,2595278147.481481,45,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP131993,LIDIA,24,518400,42192017656.56296,130,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP131994,KRISTY,30,648e3,13373402125.407404,90,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP131997,KEVIN,14,302400,2488673237.7407403,50,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP131998,KAY,17,367200,4057603426.6148143,65,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP131999,HILARY,19,410400,5692334577.018518,65,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP132000,KRISTY,13,280800,1071930747.5999997,35,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP132001,LORENA,12,259200,2004539906.2629626,50,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP132002,JULIO,7,151200,799904426.1925924,40,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP132003,MARTY,30,648e3,12125021872.029627,85,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP132004,JAVIER,38,820800,84967789094.74074,130,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP132005,MAX,21,453600,7843548134.959258,70,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP132006,LANE,16,345600,17539080874.31111,110,2006,EPAC,28.404811687423074,1.012323428329573,high
EP132007,THIRTEEN,24,518400,855412499.885185,30,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP132008,LOWELL,21,453600,3243362478.077777,45,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP132009,JIMENA,35,756e3,75544650279.93332,135,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP132011,KENNETH,31,669600,32148732349.574074,125,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP132012,MIRIAM,44,950400,24098223648.46296,105,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP132013,MANUEL,26,561600,7266043606.674073,65,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP132014,MARIE,46,993600,64834532882.35925,140,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP132015,JIMENA,63,1360800,125572496405.57777,135,2015,EPAC,29.099918058260805,1.037096430598472,high
EP132016,LESTER,60,1296e3,98380157152.67406,125,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP141967,OLIVIA,37,799200,14496429709.055553,110,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP141968,NAOMI,19,410400,8485383212.225923,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP141970,NORMA,25,54e4,5117403270.692592,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP141971,NANETTE,27,583200,13971860032.5037,85,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP141974,NORMA,5,108e3,1389172254.862963,65,1974,EPAC,27.589341397993177,0.983260757955944,low
EP141975,NANETTE,23,496800,3810574118.525925,45,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP141976,NAOMI,21,453600,2919504114.3481474,45,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP141978,NORMAN,30,648e3,42457427121.50369,120,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP141980,NEWTON,6,129600,629704173.7444443,35,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP141981,NORMA,16,345600,30563627622.67037,110,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP141982,NORMAN,36,777600,25733690005.140736,90,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP141983,NARDA,41,885600,8460018595.770369,60,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP141984,MARIE,23,496800,15301848182.3037,80,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP141985,NORA,16,345600,1285140567.0814812,40,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP141986,NEWTON,23,496800,11412606992.45185,75,1986,EPAC,28.09331911277307,1.001222096817894,high
EP141987,NORMA,25,54e4,5804453533.814815,65,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP141988,UNNAMED,14,302400,977824344.5185183,30,1988,EPAC,27.52822017159195,0.981082449219555,low
EP141989,KIKO,18,388800,15078713078.122221,105,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP141990,KENNA,36,777600,18337882491.09259,75,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP141991,LINDA,42,907200,24530524937.618515,105,1991,EPAC,28.28026766533399,1.007884784876957,high
EP141992,LESTER,20,432e3,6559510377.288888,70,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP141993,UNNAMED,18,388800,1083326444.8481479,30,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP141994,LANE,28,604800,35170430136.01851,115,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP141997,LINDA,34,734400,107066986883.99628,160,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP141998,LESTER,47,1015200,58497054799.84073,100,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP141999,IRWIN,12,259200,2372510646.4370365,50,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP142000,LANE,37,799200,22237784171.918514,85,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP142001,UNNAMED,5,108e3,330107617.0592592,30,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP142002,KENNA,17,367200,49709869412.1074,145,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP142003,NORA,31,669600,20025180890.09259,90,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP142004,KAY,12,259200,806888885.7962961,40,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP142005,NORMA,33,712800,3687427067.618518,50,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP142006,MIRIAM,22,475200,1757878201.3111107,40,2006,EPAC,28.404811687423074,1.012323428329573,high
EP142007,JULIETTE,25,54e4,2941560302.5703697,50,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP142008,MARIE,74,1598400,10104675030.874073,70,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP142009,KEVIN,39,842400,2646007380.392592,45,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP142012,NORMAN,9,194400,1068622319.3666664,45,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP142013,NARDA,24,518400,3289312870.207407,55,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP142014,NORBERT,35,756e3,27917620242.27777,110,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP142015,KEVIN,23,496800,3326808390.1851845,50,2015,EPAC,29.099918058260805,1.037096430598472,high
EP142016,MADELINE,33,712800,31282291755.577774,115,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP151967,PRISCILLA,27,583200,15989633651.699995,75,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP151968,ORLA,35,756e3,6148530070.08148,50,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP151970,ORLENE,9,194400,2443090448.748148,55,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP151971,OLIVIA,45,972e3,47355003716.24814,100,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP151974,ORLENE,15,324e3,6486724956.155555,90,1974,EPAC,27.589341397993177,0.983260757955944,low
EP151975,OLIVIA,15,324e3,16249161466.448145,100,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP151978,OLIVIA,13,280800,5793793042.840741,65,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP151981,OTIS,25,54e4,15368016746.970367,75,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP151982,OLIVIA,29,626400,47062391619.166664,125,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP151983,OCTAVE,20,432e3,2151213557.94074,45,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP151984,NORBERT,47,1015200,117969360722.24072,115,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP151985,OLAF,38,820800,14036190581.485182,75,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP151986,ORLENE,17,367200,8357457320.537035,70,1986,EPAC,28.09331911277307,1.001222096817894,high
EP151987,OTIS,28,604800,37966419596.32222,100,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP151988,UNNAMED,10,216e3,459503921.29629624,25,1988,EPAC,27.52822017159195,0.981082449219555,low
EP151989,LORENA,41,885600,10458309248.703703,65,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP151990,LOWELL,36,777600,11600452195.477777,65,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP151991,MARTY,45,972e3,14446803285.555553,70,1991,EPAC,28.28026766533399,1.007884784876957,high
EP151992,MADELINE,15,324e3,2469557874.6148143,45,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP151993,MAX,17,367200,1860807079.681481,40,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP151994,MIRIAM,24,518400,2329501079.403703,40,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP151997,MARTY,16,345600,1603117280.618518,40,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP151998,MADELINE,17,367200,10779594390.474072,75,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP152000,MIRIAM,8,172800,661685646.6666665,35,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP152001,MANUEL,31,669600,4327791732.337036,50,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP152002,LOWELL,34,734400,3762418107.5740733,45,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP152003,OLAF,20,432e3,6202567731.225925,65,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP152004,LESTER,8,172800,1059064637.8037034,45,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP152005,OTIS,31,669600,14530616800.799997,90,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP152006,NORMAN,28,604800,2421769466.799999,45,2006,EPAC,28.404811687423074,1.012323428329573,high
EP152007,KIKO,50,108e4,7492119535.95185,60,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP152008,NORBERT,35,756e3,47088491441.896286,115,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP152009,LINDA,37,799200,9783389889.103703,70,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP152012,OLIVIA,17,367200,3088969160.522222,50,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP152013,OCTAVE,14,302400,3254390572.1888885,55,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP152014,ODILE,35,756e3,37636679582.399994,120,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP152015,LINDA,41,885600,27268433102.270367,110,2015,EPAC,29.099918058260805,1.037096430598472,high
EP152016,NEWTON,17,367200,8777627706.170368,80,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP161967,RAMONA,55,1188e3,9632304999.781479,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP161968,PAULINE,31,669600,12980434371.91481,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP161970,PATRICIA,31,669600,37941790186.14073,95,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP161971,PRISCILLA,27,583200,34803562205.255554,110,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP161974,PATRICIA,43,928800,22656484145.003696,80,1974,EPAC,27.589341397993177,0.983260757955944,low
EP161975,PRISCILLA,23,496800,4306470750.388888,55,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP161978,PAUL,17,367200,1571503410.833333,40,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP161982,PAUL,47,1015200,23117826081.98518,95,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP161983,PRISCILLA,26,561600,24268791504.048145,100,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP161984,ODILE,22,475200,15288246866.233332,90,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP161985,PAULINE,53,1144800,24446343819.23703,75,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP161986,PAINE,20,432e3,10695045668.955553,85,1986,EPAC,28.09331911277307,1.001222096817894,high
EP161987,PILAR,5,108e3,443696986.4037036,35,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP161988,UNNAMED,5,108e3,184904377.92962962,25,1988,EPAC,27.52822017159195,0.981082449219555,low
EP161989,MANUEL,13,280800,1525185415.5666661,40,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP161990,MARIE,55,1188e3,94628767139.2111,120,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP161991,NORA,24,518400,16019777108.937033,90,1991,EPAC,28.28026766533399,1.007884784876957,high
EP161992,NEWTON,18,388800,2865098850.066666,45,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP161993,NORMA,16,345600,1891685743.1925921,45,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP161994,NORMAN,12,259200,1085899666.8074071,35,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP161997,NORA,41,885600,60130683140.83332,115,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP162000,NORMAN,12,259200,1096192554.6444442,45,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP162001,NARDA,20,432e3,7906040668.255554,75,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP162002,UNNAMED,10,216e3,637791442.7592591,30,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP162003,PATRICIA,25,54e4,7421907336.777777,70,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP162004,UNNAMED,7,151200,488912172.25925916,30,2004,EPAC,28.33148153727362,1.0097100038923295,high
