storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,sst
AL031983,ALICIA,25,1983-08-18T07:00:00Z,Hurricane,L,29.1,-95.1,100,1983,28.22999936901033
AL031983,ALICIA,25,1983-08-18T12:00:00Z,Hurricane,IL,29.7,-95.5,80,1983,NA
AL031983,ALICIA,25,1983-08-18T18:00:00Z,Tropical storm,IL,30.5,-96,40,1983,NA
AL031983,ALICIA,25,1983-08-19T00:00:00Z,Tropical storm,IL,31.5,-96.7,35,1983,NA
AL031983,ALICIA,25,1983-08-19T06:00:00Z,Tropical depression,IL,32.4,-97.4,30,1983,NA
AL031983,ALICIA,25,1983-08-19T12:00:00Z,Tropical depression,IL,33.3,-98,25,1983,NA
AL031983,ALICIA,25,1983-08-19T18:00:00Z,Tropical depression,IL,34.4,-98.5,25,1983,NA
AL031983,ALICIA,25,1983-08-20T00:00:00Z,Tropical depression,IL,35.4,-99,20,1983,NA
AL031983,ALICIA,25,1983-08-20T06:00:00Z,Extratropical cyclone,IL,36.5,-99.4,20,1983,NA
AL031983,ALICIA,25,1983-08-20T12:00:00Z,Extratropical cyclone,IL,37.6,-99.2,20,1983,NA
AL031983,ALICIA,25,1983-08-20T18:00:00Z,Extratropical cyclone,IL,38.9,-99,20,1983,NA
AL031983,ALICIA,25,1983-08-21T00:00:00Z,Extratropical cyclone,IL,40,-98,20,1983,NA
AL031983,ALICIA,25,1983-08-21T06:00:00Z,Extratropical cyclone,IL,41.2,-97,20,1983,NA
AL041983,BARRY,26,1983-08-25T11:00:00Z,Tropical depression,L,27.9,-80.6,30,1983,NA
AL041983,BARRY,26,1983-08-25T12:00:00Z,Tropical depression,IL,27.9,-80.8,30,1983,NA
AL041983,BARRY,26,1983-08-25T18:00:00Z,Tropical depression,IL,27.5,-82,25,1983,NA
AL041983,BARRY,26,1983-08-28T17:25:00Z,Hurricane,L,25.4,-97.4,70,1983,29.34999934397638
AL041983,BARRY,26,1983-08-28T18:00:00Z,Hurricane,IL,25.4,-97.5,70,1983,NA
AL041983,BARRY,26,1983-08-29T00:00:00Z,Tropical storm,IL,25.5,-98.5,40,1983,NA
AL041983,BARRY,26,1983-08-29T06:00:00Z,Tropical depression,IL,25.5,-99.5,30,1983,NA
AL041983,BARRY,26,1983-08-29T12:00:00Z,Tropical depression,IL,25.5,-100.5,25,1983,NA
AL101984,DIANA,33,1984-09-13T07:00:00Z,Hurricane,L,33.9,-78,80,1984,24.93999944254756
AL021985,BOB,21,1985-07-25T03:00:00Z,Hurricane,L,32.2,-80.5,65,1985,29.03999935090542
AL021985,BOB,21,1985-07-25T06:00:00Z,Tropical storm,IL,32.9,-80.7,55,1985,NA
AL021985,BOB,21,1985-07-25T12:00:00Z,Tropical storm,IL,34.8,-80.5,45,1985,NA
AL021985,BOB,21,1985-07-25T18:00:00Z,Tropical depression,IL,36.6,-80.1,30,1985,NA
AL021985,BOB,21,1985-07-26T00:00:00Z,Tropical depression,IL,38.3,-79.5,25,1985,NA
AL041985,DANNY,37,1985-08-15T16:30:00Z,Hurricane,L,29.6,-92.7,80,1985,29.229999346658587
AL041985,DANNY,37,1985-08-15T18:00:00Z,Hurricane,IL,30,-92.7,70,1985,NA
AL041985,DANNY,37,1985-08-16T00:00:00Z,Tropical storm,IL,31,-92.4,50,1985,NA
AL041985,DANNY,37,1985-08-16T06:00:00Z,Tropical storm,IL,32,-92,40,1985,NA
AL041985,DANNY,37,1985-08-16T12:00:00Z,Tropical depression,IL,32.9,-91.4,30,1985,NA
AL041985,DANNY,37,1985-08-16T18:00:00Z,Tropical depression,IL,33.7,-90.4,30,1985,NA
AL041985,DANNY,37,1985-08-17T00:00:00Z,Tropical depression,IL,34.3,-89.2,30,1985,NA
AL041985,DANNY,37,1985-08-17T06:00:00Z,Tropical depression,IL,34.7,-87.8,30,1985,NA
AL041985,DANNY,37,1985-08-17T12:00:00Z,Tropical depression,IL,35,-86.3,30,1985,NA
AL041985,DANNY,37,1985-08-17T18:00:00Z,Tropical depression,IL,35.3,-84.8,30,1985,NA
AL041985,DANNY,37,1985-08-18T00:00:00Z,Tropical depression,IL,35.6,-83.4,25,1985,NA
AL041985,DANNY,37,1985-08-18T06:00:00Z,Tropical depression,IL,35.8,-82,25,1985,NA
AL041985,DANNY,37,1985-08-18T12:00:00Z,Tropical depression,IL,36,-80.6,25,1985,NA
AL041985,DANNY,37,1985-08-18T18:00:00Z,Tropical depression,IL,36.3,-79.2,25,1985,NA
AL041985,DANNY,37,1985-08-19T00:00:00Z,Extratropical cyclone,IL,36.7,-77.9,25,1985,NA
AL041985,DANNY,37,1985-08-19T06:00:00Z,Extratropical cyclone,IL,37.1,-76.6,25,1985,NA
AL051985,ELENA,33,1985-09-02T13:00:00Z,Hurricane,L,30.4,-89.2,100,1985,27.429999386891723
AL051985,ELENA,33,1985-09-02T18:00:00Z,Tropical storm,IL,31,-90.4,60,1985,NA
AL051985,ELENA,33,1985-09-03T00:00:00Z,Tropical storm,IL,31.9,-91.8,45,1985,NA
AL051985,ELENA,33,1985-09-03T06:00:00Z,Tropical depression,IL,32.4,-92.8,30,1985,NA
AL051985,ELENA,33,1985-09-03T12:00:00Z,Tropical depression,IL,33.2,-93.7,25,1985,NA
AL051985,ELENA,33,1985-09-03T18:00:00Z,Tropical depression,IL,34.5,-94,25,1985,NA
AL051985,ELENA,33,1985-09-04T00:00:00Z,Tropical depression,IL,35.9,-93.9,20,1985,NA
AL051985,ELENA,33,1985-09-04T06:00:00Z,Tropical depression,IL,37,-93.2,20,1985,NA
AL051985,ELENA,33,1985-09-04T12:00:00Z,Tropical depression,IL,38,-92.5,20,1985,NA
AL051985,ELENA,33,1985-09-04T18:00:00Z,Tropical depression,IL,38.8,-91.4,20,1985,NA
AL091985,GLORIA,65,1985-09-27T05:30:00Z,Hurricane,L,35.2,-75.6,90,1985,25.309999434277415
AL091985,GLORIA,65,1985-09-27T16:00:00Z,Hurricane,L,40.6,-73.3,75,1985,19.519999563694
AL091985,GLORIA,65,1985-09-27T18:00:00Z,Hurricane,IL,41.9,-72.8,75,1985,NA
AL091985,GLORIA,65,1985-09-28T00:00:00Z,Extratropical cyclone,IL,45.5,-70,50,1985,NA
AL091985,GLORIA,65,1985-09-28T06:00:00Z,Extratropical cyclone,IL,48.1,-67.8,50,1985,NA
AL101985,HENRI,15,1985-09-24T21:00:00Z,Tropical storm,L,40.8,-72.5,35,1985,NA
AL101985,HENRI,15,1985-09-25T00:00:00Z,Tropical depression,IL,41.3,-71.8,30,1985,NA
AL111985,ISABEL,36,1985-10-10T21:00:00Z,Tropical storm,L,30.6,-81.4,35,1985,25.839999422430992
AL111985,ISABEL,36,1985-10-11T00:00:00Z,Tropical depression,IL,30.8,-81.7,30,1985,NA
AL111985,ISABEL,36,1985-10-11T06:00:00Z,Tropical depression,IL,31.3,-81.8,30,1985,NA
AL111985,ISABEL,36,1985-10-11T12:00:00Z,Tropical depression,IL,31.7,-81.6,25,1985,NA
AL121985,JUAN,29,1985-10-29T11:00:00Z,Hurricane,L,29.5,-91.4,65,1985,25.47999943047762
AL121985,JUAN,29,1985-10-29T12:00:00Z,Hurricane,IL,29.6,-91.3,65,1985,NA
AL121985,JUAN,29,1985-10-29T18:00:00Z,Tropical storm,IL,30.3,-91.9,60,1985,NA
AL121985,JUAN,29,1985-10-30T00:00:00Z,Tropical storm,IL,30.1,-92.3,60,1985,NA
AL121985,JUAN,29,1985-10-30T06:00:00Z,Tropical storm,IL,29.8,-92.2,55,1985,NA
AL131985,KATE,34,1985-11-21T22:30:00Z,Hurricane,L,30,-85.4,85,1985,22.30999950133264
AL131985,KATE,34,1985-11-22T00:00:00Z,Hurricane,IL,30.2,-85.1,80,1985,NA
AL131985,KATE,34,1985-11-22T06:00:00Z,Hurricane,IL,31.5,-83.5,65,1985,NA
AL131985,KATE,34,1985-11-22T12:00:00Z,Tropical storm,IL,32.5,-81.5,50,1985,NA
AL131985,KATE,34,1985-11-22T18:00:00Z,Tropical storm,IL,33.7,-79.2,45,1985,NA
AL021986,BONNIE,21,1986-06-26T10:00:00Z,Hurricane,L,29.6,-94.2,75,1986,29.12999934889376
AL021986,BONNIE,21,1986-06-26T12:00:00Z,Hurricane,IL,29.9,-94.3,65,1986,NA
AL021986,BONNIE,21,1986-06-26T18:00:00Z,Tropical storm,IL,30.9,-94.7,35,1986,NA
AL021986,BONNIE,21,1986-06-27T00:00:00Z,Tropical depression,IL,31.8,-94.7,30,1986,NA
AL021986,BONNIE,21,1986-06-27T06:00:00Z,Tropical depression,IL,32.8,-94.7,25,1986,NA
AL021986,BONNIE,21,1986-06-27T12:00:00Z,Tropical depression,IL,33.9,-94.3,20,1986,NA
AL021986,BONNIE,21,1986-06-27T18:00:00Z,Tropical depression,IL,34.8,-93.5,20,1986,NA
AL021986,BONNIE,21,1986-06-28T00:00:00Z,Tropical depression,IL,35.6,-92.5,15,1986,NA
AL021986,BONNIE,21,1986-06-28T06:00:00Z,Tropical depression,IL,36.5,-91.3,10,1986,NA
AL021986,BONNIE,21,1986-06-28T12:00:00Z,Tropical depression,IL,37.2,-90,10,1986,NA
AL051986,CHARLEY,68,1986-08-17T14:00:00Z,Hurricane,L,34.7,-76.5,65,1986,25.70999942533672
AL031987,UNNAMED,32,1987-08-10T06:00:00Z,Tropical storm,L,29.5,-94.5,40,1987,28.879999354481697
AL031987,UNNAMED,32,1987-08-10T12:00:00Z,Tropical storm,IL,30.5,-94.5,40,1987,NA
AL031987,UNNAMED,32,1987-08-10T18:00:00Z,Tropical depression,IL,31.3,-94.1,30,1987,NA
AL031987,UNNAMED,32,1987-08-11T00:00:00Z,Tropical depression,IL,31.8,-93.5,25,1987,NA
AL031987,UNNAMED,32,1987-08-11T06:00:00Z,Tropical depression,IL,32.3,-92.7,25,1987,NA
AL031987,UNNAMED,32,1987-08-11T12:00:00Z,Tropical depression,IL,32.3,-91.8,25,1987,NA
AL031987,UNNAMED,32,1987-08-11T18:00:00Z,Tropical depression,IL,32.2,-91.2,25,1987,NA
AL031987,UNNAMED,32,1987-08-12T00:00:00Z,Tropical depression,IL,32.1,-90.6,25,1987,NA
AL031987,UNNAMED,32,1987-08-12T06:00:00Z,Tropical depression,IL,32,-90.2,25,1987,NA
AL031987,UNNAMED,32,1987-08-12T12:00:00Z,Tropical depression,IL,32,-89.7,25,1987,NA
AL031987,UNNAMED,32,1987-08-12T18:00:00Z,Tropical depression,IL,32,-89.3,20,1987,NA
AL031987,UNNAMED,32,1987-08-13T00:00:00Z,Tropical depression,IL,31.9,-88.8,20,1987,NA
AL031987,UNNAMED,32,1987-08-13T06:00:00Z,Tropical depression,IL,31.8,-88.4,20,1987,NA
AL031987,UNNAMED,32,1987-08-13T12:00:00Z,Tropical depression,IL,31.7,-88,20,1987,NA
AL031987,UNNAMED,32,1987-08-13T18:00:00Z,Tropical depression,IL,31.5,-87.7,15,1987,NA
AL031987,UNNAMED,32,1987-08-14T00:00:00Z,Tropical depression,IL,31.3,-87.4,15,1987,NA
AL031987,UNNAMED,32,1987-08-14T06:00:00Z,Tropical depression,IL,31.1,-87.1,15,1987,NA
AL031987,UNNAMED,32,1987-08-14T12:00:00Z,Tropical depression,IL,30.8,-86.8,15,1987,NA
AL031987,UNNAMED,32,1987-08-14T18:00:00Z,Tropical depression,IL,30.6,-86.6,15,1987,NA
AL121987,EMILY,30,1987-09-23T03:00:00Z,Hurricane,L,18.3,-71,95,1987,NA
AL121987,EMILY,30,1987-09-23T06:00:00Z,Hurricane,IL,19,-71.5,70,1987,NA
AL121987,EMILY,30,1987-09-25T11:45:00Z,Hurricane,L,32.3,-64.7,75,1987,26.549999406561255
AL131987,FLOYD,21,1987-10-12T21:00:00Z,Hurricane,L,25.1,-80.5,65,1987,26.6399994045496
AL031988,CHRIS,39,1988-08-28T15:00:00Z,Tropical storm,L,32,-80.9,40,1988,28.839999355375767
AL031988,CHRIS,39,1988-08-28T18:00:00Z,Tropical storm,IL,32.8,-81.1,35,1988,NA
AL031988,CHRIS,39,1988-08-29T00:00:00Z,Tropical depression,IL,34.1,-81.1,25,1988,NA
AL031988,CHRIS,39,1988-08-29T06:00:00Z,Tropical depression,IL,35.8,-80.6,20,1988,NA
AL031988,CHRIS,39,1988-08-29T12:00:00Z,Tropical depression,IL,37.5,-79.5,20,1988,NA
AL031988,CHRIS,39,1988-08-29T18:00:00Z,Tropical depression,IL,39.2,-77.6,20,1988,NA
AL031988,CHRIS,39,1988-08-30T00:00:00Z,Tropical depression,IL,41.2,-73.6,20,1988,NA
AL041988,DEBBY,33,1988-09-03T00:00:00Z,Hurricane,L,20.7,-97.3,65,1988,NA
AL041988,DEBBY,33,1988-09-03T06:00:00Z,Tropical storm,IL,20.5,-98.1,50,1988,NA
AL041988,DEBBY,33,1988-09-03T12:00:00Z,Tropical storm,IL,20.3,-98.9,35,1988,NA
AL041988,DEBBY,33,1988-09-03T18:00:00Z,Tropical depression,IL,20,-99.8,30,1988,NA
AL041988,DEBBY,33,1988-09-04T00:00:00Z,Tropical depression,IL,19.8,-100.7,30,1988,NA
AL041988,DEBBY,33,1988-09-04T06:00:00Z,Tropical depression,IL,19.6,-101.6,30,1988,NA
AL041988,DEBBY,33,1988-09-04T12:00:00Z,Tropical depression,IL,19.5,-102.5,30,1988,NA
AL041988,DEBBY,33,1988-09-04T18:00:00Z,Tropical depression,IL,19.4,-103.4,30,1988,NA
AL041988,DEBBY,33,1988-09-05T00:00:00Z,Tropical depression,IL,19.5,-104.3,30,1988,NA
AL071988,FLORENCE,20,1988-09-10T02:00:00Z,Hurricane,L,29.1,-89.3,70,1988,26.549999406561255
AL071988,FLORENCE,20,1988-09-10T06:00:00Z,Tropical storm,IL,29.7,-89.7,60,1988,NA
AL071988,FLORENCE,20,1988-09-10T12:00:00Z,Tropical depression,IL,30.7,-90.7,30,1988,NA
AL071988,FLORENCE,20,1988-09-10T18:00:00Z,Tropical depression,IL,31.8,-91.5,20,1988,NA
AL071988,FLORENCE,20,1988-09-11T00:00:00Z,Tropical depression,IL,32.4,-92.3,15,1988,NA
AL071988,FLORENCE,20,1988-09-11T06:00:00Z,Tropical depression,IL,32.7,-93.3,15,1988,NA
AL071988,FLORENCE,20,1988-09-11T12:00:00Z,Tropical depression,IL,33,-94.5,15,1988,NA
AL081988,GILBERT,49,1988-09-12T17:00:00Z,Hurricane,L,17.8,-76.8,115,1988,28.80999935604632
AL081988,GILBERT,49,1988-09-14T15:00:00Z,Hurricane,L,20.7,-87,140,1988,28.57999936118722
AL081988,GILBERT,49,1988-09-14T18:00:00Z,Hurricane,IL,20.9,-87.8,130,1988,NA
AL081988,GILBERT,49,1988-09-16T22:00:00Z,Hurricane,L,24.2,-97.8,110,1988,NA
AL081988,GILBERT,49,1988-09-17T00:00:00Z,Hurricane,IL,24.4,-98.2,80,1988,NA
AL081988,GILBERT,49,1988-09-17T06:00:00Z,Tropical storm,IL,24.8,-99.3,50,1988,NA
AL081988,GILBERT,49,1988-09-17T12:00:00Z,Tropical storm,IL,25,-100.5,35,1988,NA
AL081988,GILBERT,49,1988-09-17T18:00:00Z,Tropical depression,IL,25.4,-101.9,30,1988,NA
AL081988,GILBERT,49,1988-09-18T00:00:00Z,Tropical depression,IL,26,-103.2,30,1988,NA
AL081988,GILBERT,49,1988-09-18T06:00:00Z,Tropical depression,IL,27.6,-103.7,30,1988,NA
AL081988,GILBERT,49,1988-09-18T12:00:00Z,Tropical depression,IL,29.3,-102.6,25,1988,NA
AL081988,GILBERT,49,1988-09-18T18:00:00Z,Tropical depression,IL,31.5,-101.3,25,1988,NA
AL081988,GILBERT,49,1988-09-19T00:00:00Z,Tropical depression,IL,33.2,-99.7,25,1988,NA
AL081988,GILBERT,49,1988-09-19T06:00:00Z,Tropical depression,IL,35.8,-97.7,25,1988,NA
AL081988,GILBERT,49,1988-09-19T12:00:00Z,Tropical depression,IL,37.7,-93.2,25,1988,NA
AL081988,GILBERT,49,1988-09-19T18:00:00Z,Extratropical cyclone,IL,40.2,-89.9,25,1988,NA
AL111988,JOAN,53,1988-10-15T01:00:00Z,Tropical storm,L,12.1,-61.8,45,1988,28.069999372586608
AL111988,JOAN,53,1988-10-17T06:00:00Z,Tropical storm,L,12,-71.2,55,1988,28.30999936722219
AL111988,JOAN,53,1988-10-17T12:00:00Z,Tropical storm,IL,11.9,-72.1,60,1988,NA
AL111988,JOAN,53,1988-10-22T10:00:00Z,Hurricane,L,11.9,-83.7,125,1988,27.509999385103583
AL111988,JOAN,53,1988-10-22T12:00:00Z,Hurricane,IL,11.9,-83.9,120,1988,NA
AL111988,JOAN,53,1988-10-22T18:00:00Z,Hurricane,IL,12,-85,70,1988,NA
AL111988,JOAN,53,1988-10-23T00:00:00Z,Tropical storm,IL,12.1,-85.9,55,1988,NA
AL121988,KEITH,39,1988-11-21T08:00:00Z,Tropical storm,L,21.2,-86.8,60,1988,NA
AL121988,KEITH,39,1988-11-23T07:00:00Z,Tropical storm,L,27.3,-82.6,55,1988,24.329999456182122
AL121988,KEITH,39,1988-11-23T12:00:00Z,Tropical storm,IL,27.9,-81.3,35,1988,NA
AL021989,ALLISON,29,1989-06-26T13:00:00Z,Tropical storm,L,28.7,-95.7,40,1989,26.79999940097332
AL021989,ALLISON,29,1989-06-26T18:00:00Z,Tropical storm,IL,29.1,-95.7,45,1989,NA
AL021989,ALLISON,29,1989-06-27T00:00:00Z,Tropical storm,IL,29.7,-95.7,45,1989,NA
AL021989,ALLISON,29,1989-06-27T06:00:00Z,Tropical storm,IL,30.2,-95.3,35,1989,NA
AL021989,ALLISON,29,1989-06-27T12:00:00Z,Tropical depression,IL,30.6,-94.9,30,1989,NA
AL021989,ALLISON,29,1989-06-27T18:00:00Z,Tropical depression,IL,30.9,-94.6,30,1989,NA
AL021989,ALLISON,29,1989-06-28T00:00:00Z,Extratropical cyclone,IL,31.1,-94.2,30,1989,NA
AL021989,ALLISON,29,1989-06-28T06:00:00Z,Extratropical cyclone,IL,31.1,-93.9,30,1989,NA
AL021989,ALLISON,29,1989-06-28T12:00:00Z,Extratropical cyclone,IL,31,-93.7,30,1989,NA
AL021989,ALLISON,29,1989-06-28T18:00:00Z,Extratropical cyclone,IL,30.6,-93.8,25,1989,NA
AL021989,ALLISON,29,1989-06-29T00:00:00Z,Extratropical cyclone,IL,30.5,-94.2,25,1989,NA
AL021989,ALLISON,29,1989-06-29T06:00:00Z,Extratropical cyclone,IL,30.3,-94.6,25,1989,NA
AL021989,ALLISON,29,1989-06-29T12:00:00Z,Extratropical cyclone,IL,30.1,-95,25,1989,NA
AL021989,ALLISON,29,1989-06-29T18:00:00Z,Extratropical cyclone,IL,29.8,-95.2,25,1989,NA
AL021989,ALLISON,29,1989-06-30T00:00:00Z,Extratropical cyclone,IL,29.6,-95.3,20,1989,NA
AL021989,ALLISON,29,1989-06-30T06:00:00Z,Extratropical cyclone,IL,29.7,-95.7,20,1989,NA
AL021989,ALLISON,29,1989-06-30T12:00:00Z,Extratropical cyclone,IL,30.4,-95.7,20,1989,NA
AL021989,ALLISON,29,1989-06-30T18:00:00Z,Extratropical cyclone,IL,31.1,-95.5,20,1989,NA
AL021989,ALLISON,29,1989-07-01T00:00:00Z,Extratropical cyclone,IL,31.8,-95.1,20,1989,NA
AL021989,ALLISON,29,1989-07-01T06:00:00Z,Extratropical cyclone,IL,32.3,-94.5,20,1989,NA
AL021989,ALLISON,29,1989-07-01T12:00:00Z,Extratropical cyclone,IL,32.8,-93.8,20,1989,NA
AL041989,CHANTAL,16,1989-08-01T13:00:00Z,Hurricane,L,29.6,-94.4,70,1989,NA
AL041989,CHANTAL,16,1989-08-01T18:00:00Z,Tropical storm,IL,30.2,-95.2,50,1989,NA
AL041989,CHANTAL,16,1989-08-02T00:00:00Z,Tropical storm,IL,30.8,-96.1,35,1989,NA
AL041989,CHANTAL,16,1989-08-02T06:00:00Z,Tropical depression,IL,31.5,-96.9,25,1989,NA
AL041989,CHANTAL,16,1989-08-02T12:00:00Z,Tropical depression,IL,32.3,-97.5,20,1989,NA
AL041989,CHANTAL,16,1989-08-02T18:00:00Z,Tropical depression,IL,33.3,-98,20,1989,NA
AL041989,CHANTAL,16,1989-08-03T00:00:00Z,Tropical depression,IL,34.5,-98.5,20,1989,NA
AL051989,DEAN,38,1989-08-08T13:00:00Z,Tropical storm,L,46.9,-55.9,55,1989,15.539999652653933
AL111989,HUGO,64,1989-09-17T05:00:00Z,Hurricane,L,16.3,-61.3,120,1989,28.139999371021986
AL111989,HUGO,64,1989-09-18T06:00:00Z,Hurricane,L,17.7,-64.8,120,1989,28.569999361410737
AL111989,HUGO,64,1989-09-18T12:00:00Z,Hurricane,L,18.2,-65.5,110,1989,28.88999935425818
AL111989,HUGO,64,1989-09-18T13:00:00Z,Hurricane,L,18.3,-65.6,110,1989,28.84999935515225
AL111989,HUGO,64,1989-09-22T04:00:00Z,Hurricane,L,32.8,-79.8,120,1989,NA
AL111989,HUGO,64,1989-09-22T06:00:00Z,Hurricane,IL,33.5,-80.3,85,1989,NA
AL111989,HUGO,64,1989-09-22T12:00:00Z,Tropical storm,IL,35.9,-81.7,55,1989,NA
AL111989,HUGO,64,1989-09-22T18:00:00Z,Tropical storm,IL,38.5,-81.8,40,1989,NA
AL111989,HUGO,64,1989-09-23T00:00:00Z,Extratropical cyclone,IL,42.2,-80.2,35,1989,NA
AL111989,HUGO,64,1989-09-23T06:00:00Z,Extratropical cyclone,IL,46,-74.5,40,1989,NA
AL111989,HUGO,64,1989-09-23T12:00:00Z,Extratropical cyclone,IL,49,-69,40,1989,NA
AL111989,HUGO,64,1989-09-23T18:00:00Z,Extratropical cyclone,IL,51,-65,40,1989,NA
AL111989,HUGO,64,1989-09-24T00:00:00Z,Extratropical cyclone,IL,52,-62,40,1989,NA
AL111989,HUGO,64,1989-09-24T06:00:00Z,Extratropical cyclone,IL,52.5,-60.5,40,1989,NA
AL111989,HUGO,64,1989-09-24T12:00:00Z,Extratropical cyclone,IL,53,-59.5,40,1989,NA
AL111989,HUGO,64,1989-09-24T18:00:00Z,Extratropical cyclone,IL,53.5,-58.5,40,1989,NA
AL141989,JERRY,20,1989-10-16T00:30:00Z,Hurricane,L,29.2,-95,75,1989,24.89999944344163
AL141989,JERRY,20,1989-10-16T06:00:00Z,Tropical storm,IL,30.4,-94.9,35,1989,NA
AL141989,JERRY,20,1989-10-16T12:00:00Z,Tropical depression,IL,32,-94.5,20,1989,NA
AL141989,JERRY,20,1989-10-16T18:00:00Z,Tropical depression,IL,33.8,-93.8,15,1989,NA
AL051990,DIANA,24,1990-08-05T18:00:00Z,Tropical storm,L,19.1,-87.6,55,1990,NA
AL051990,DIANA,24,1990-08-06T00:00:00Z,Tropical storm,IL,19.7,-88.7,45,1990,NA
AL051990,DIANA,24,1990-08-06T06:00:00Z,Tropical storm,IL,20.2,-90,45,1990,NA
AL051990,DIANA,24,1990-08-07T19:00:00Z,Hurricane,L,20.9,-97,85,1990,28.369999365881085
AL051990,DIANA,24,1990-08-08T00:00:00Z,Tropical storm,IL,20.8,-98.1,55,1990,NA
AL051990,DIANA,24,1990-08-08T06:00:00Z,Tropical storm,IL,20.7,-99.4,50,1990,NA
AL051990,DIANA,24,1990-08-08T12:00:00Z,Tropical depression,IL,20.8,-100.8,30,1990,NA
AL051990,DIANA,24,1990-08-08T18:00:00Z,Tropical depression,IL,21.1,-102.2,25,1990,NA
AL051990,DIANA,24,1990-08-09T00:00:00Z,Tropical depression,IL,21.6,-103.4,25,1990,NA
AL051990,DIANA,24,1990-08-09T06:00:00Z,Tropical depression,IL,22,-104.9,20,1990,NA
AL031991,BOB,55,1991-08-19T17:20:00Z,Hurricane,L,41.2,-71.6,90,1991,20.67999953776598
AL031991,BOB,55,1991-08-19T18:00:00Z,Hurricane,L,41.4,-71.4,85,1991,20.509999541565776
AL031991,BOB,55,1991-08-20T01:30:00Z,Tropical storm,L,44.1,-69.1,60,1991,NA
AL031991,BOB,55,1991-08-20T06:00:00Z,Tropical storm,IL,45.6,-67.6,50,1991,NA
AL031991,BOB,55,1991-08-20T12:00:00Z,Tropical storm,IL,47,-65.5,45,1991,NA
AL081991,ERIKA,18,1991-09-12T03:00:00Z,Tropical storm,L,37.7,-25.9,35,1991,22.68999949283898
AL091991,FABIAN,11,1991-10-15T21:00:00Z,Tropical storm,L,21.5,-82.8,40,1991,28.599999360740185
AL091991,FABIAN,11,1991-10-16T00:00:00Z,Tropical storm,IL,22.4,-81.8,40,1991,NA
AL121991,UNNAMED,22,1991-11-02T14:00:00Z,Tropical storm,L,44.6,-63.5,45,1991,NA
AL121991,UNNAMED,22,1991-11-02T18:00:00Z,Tropical depression,IL,46.3,-62.6,30,1991,NA
AL041992,ANDREW,52,1992-08-23T21:00:00Z,Hurricane,L,25.4,-76.6,140,1992,29.109999349340796
AL041992,ANDREW,52,1992-08-24T01:00:00Z,Hurricane,L,25.4,-77.8,130,1992,28.69999935850501
AL041992,ANDREW,52,1992-08-24T08:40:00Z,Hurricane,L,25.5,-80.2,145,1992,29.46999934129417
AL041992,ANDREW,52,1992-08-24T09:05:00Z,Hurricane,IL,25.5,-80.3,145,1992,NA
AL041992,ANDREW,52,1992-08-24T12:00:00Z,Hurricane,IL,25.6,-81.2,115,1992,NA
AL041992,ANDREW,52,1992-08-26T08:30:00Z,Hurricane,L,29.6,-91.5,100,1992,27.929999375715852
AL041992,ANDREW,52,1992-08-26T12:00:00Z,Hurricane,IL,30.1,-91.7,80,1992,NA
AL041992,ANDREW,52,1992-08-26T18:00:00Z,Tropical storm,IL,30.9,-91.6,50,1992,NA
AL041992,ANDREW,52,1992-08-27T00:00:00Z,Tropical storm,IL,31.5,-91.1,35,1992,NA
AL041992,ANDREW,52,1992-08-27T06:00:00Z,Tropical depression,IL,32.1,-90.5,30,1992,NA
AL041992,ANDREW,52,1992-08-27T12:00:00Z,Tropical depression,IL,32.8,-89.6,30,1992,NA
AL041992,ANDREW,52,1992-08-27T18:00:00Z,Tropical depression,IL,33.6,-88.4,25,1992,NA
AL041992,ANDREW,52,1992-08-28T00:00:00Z,Tropical depression,IL,34.4,-86.7,20,1992,NA
AL041992,ANDREW,52,1992-08-28T06:00:00Z,Tropical depression,IL,35.4,-84,20,1992,NA
AL071992,DANIELLE,18,1992-09-25T22:00:00Z,Tropical storm,L,37.8,-75.5,55,1992,NA
AL071992,DANIELLE,18,1992-09-26T00:00:00Z,Tropical storm,IL,38.3,-75.6,40,1992,NA
AL071992,DANIELLE,18,1992-09-26T06:00:00Z,Tropical storm,IL,39.6,-75.9,35,1992,NA
AL071992,DANIELLE,18,1992-09-26T12:00:00Z,Tropical depression,IL,40.5,-76.5,25,1992,NA
AL021993,ARLENE,15,1993-06-20T09:00:00Z,Tropical storm,L,27.1,-97.4,35,1993,27.559999383985996
AL021993,ARLENE,15,1993-06-20T12:00:00Z,Tropical depression,IL,27.2,-97.8,30,1993,NA
AL021993,ARLENE,15,1993-06-20T18:00:00Z,Tropical depression,IL,27.2,-97.9,30,1993,NA
AL021993,ARLENE,15,1993-06-21T00:00:00Z,Tropical depression,IL,27.1,-98.1,30,1993,NA
AL021993,ARLENE,15,1993-06-21T06:00:00Z,Tropical depression,IL,27.1,-98.3,25,1993,NA
AL031993,BRET,33,1993-08-07T07:00:00Z,Tropical storm,L,10.8,-60.8,50,1993,28.379999365657568
AL031993,BRET,33,1993-08-07T10:00:00Z,Tropical storm,L,10.8,-61.8,50,1993,27.45999938622117
AL031993,BRET,33,1993-08-08T08:00:00Z,Tropical storm,L,11,-68.3,40,1993,NA
AL031993,BRET,33,1993-08-08T12:00:00Z,Tropical storm,IL,11,-69.7,40,1993,NA
