storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class
EP021992,UNNAMED,8,172800,545890658.4999999,30,28.125,803.125,1992,EPAC,28.297883987426758,1.003108238411825,high
EP031992,BLAS,6,129600,583018575.3407406,35,31.666666666666668,1016.6666666666666,1992,EPAC,28.297883987426758,1.003108238411825,high
EP041992,CELIA,50,108e4,77081231392.74814,125,67,5568,1992,EPAC,28.297883987426758,1.003108238411825,high
EP051992,DARBY,31,669600,28333011787.129627,105,56.935483870967744,3939.516129032258,1992,EPAC,28.297883987426758,1.003108238411825,high
EP061992,ESTELLE,34,734400,54137281594.581474,120,67.20588235294117,5652.205882352941,1992,EPAC,28.297883987426758,1.003108238411825,high
EP071992,FRANK,42,907200,76239420208.93332,125,73.57142857142857,6405.952380952381,1992,EPAC,28.297883987426758,1.003108238411825,high
EP081992,GEORGETTE,48,1036800,50702397882.1074,95,62.395833333333336,4535.9375,1992,EPAC,28.297883987426758,1.003108238411825,high
EP091992,HOWARD,19,410400,4379256171.522222,55,40.26315789473684,1730.2631578947369,1992,EPAC,28.297883987426758,1.003108238411825,high
EP101992,ISIS,21,453600,4940953764.914814,55,40.23809523809524,1744.047619047619,1992,EPAC,28.297883987426758,1.003108238411825,high
EP111992,JAVIER,50,108e4,13860476281.98148,70,40.9,1870.5,1992,EPAC,28.297883987426758,1.003108238411825,high
EP121992,UNNAMED,13,280800,742190733.6777776,30,26.53846153846154,713.4615384615385,1992,EPAC,28.297883987426758,1.003108238411825,high
EP131992,KAY,19,410400,2595278147.481481,45,34.21052631578947,1231.578947368421,1992,EPAC,28.297883987426758,1.003108238411825,high
EP141992,LESTER,20,432e3,6559510377.288888,70,43.5,2107.5,1992,EPAC,28.297883987426758,1.003108238411825,high
EP151992,MADELINE,15,324e3,2469557874.6148143,45,37.333333333333336,1430,1992,EPAC,28.297883987426758,1.003108238411825,high
EP161992,NEWTON,18,388800,2865098850.066666,45,36.666666666666664,1388.888888888889,1992,EPAC,28.297883987426758,1.003108238411825,high
EP171992,ORLENE,49,1058400,98239365151.18887,125,74.38775510204081,6760.714285714285,1992,EPAC,28.297883987426758,1.003108238411825,high
EP181992,INIKI,33,712800,46813524295.392586,125,64.24242424242425,5192.424242424242,1992,EPAC,28.297883987426758,1.003108238411825,high
EP191992,PAINE,23,496800,9381599660.322222,65,48.91304347826087,2542.391304347826,1992,EPAC,28.297883987426758,1.003108238411825,high
EP201992,ROSLYN,70,1512e3,28646944866.159256,85,48.92857142857143,2536.0714285714284,1992,EPAC,28.297883987426758,1.003108238411825,high
EP211992,SEYMOUR,40,864e3,17768465231.82222,75,48.75,2622.5,1992,EPAC,28.297883987426758,1.003108238411825,high
EP221992,TINA,98,2116800,133932526948.07407,130,63.775510204081634,5044.3877551020405,1992,EPAC,28.297883987426758,1.003108238411825,high
EP231992,VIRGIL,19,410400,22421218137.299995,115,57.63157894736842,4438.1578947368425,1992,EPAC,28.297883987426758,1.003108238411825,high
EP241992,WINIFRED,16,345600,14745664635.966663,100,57.1875,3967.1875,1992,EPAC,28.297883987426758,1.003108238411825,high
EP251992,XAVIER,6,129600,645143505.4999998,40,32.5,1079.1666666666667,1992,EPAC,28.297883987426758,1.003108238411825,high
EP261992,YOLANDA,28,604800,6390412934.251851,55,40,1714.2857142857142,1992,EPAC,28.297883987426758,1.003108238411825,high
EP271992,ZEKE,22,475200,2646374983.5296288,45,33.86363636363637,1167.0454545454545,1992,EPAC,28.297883987426758,1.003108238411825,high
CP011993,KEONI,83,1792800,97642377656.64072,115,63.91566265060241,4805.722891566265,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP011993,ADRIAN,34,734400,11010449160.53333,75,42.35294117647059,2042.6470588235295,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP021993,BEATRIZ,8,172800,1690606827.233333,55,39.375,1640.625,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP031993,UNNAMED,21,453600,1310505183.537037,30,27.38095238095238,758.3333333333334,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP041993,CALVIN,19,410400,17815886036.499996,95,59.21052631578947,4132.894736842105,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP051993,DORA,26,561600,38099491931.92962,115,64.42307692307692,5283.653846153846,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP061993,EUGENE,38,820800,54455258308.118515,110,66.57894736842105,5398.684210526316,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP071993,FERNANDA,42,907200,81033700322.17036,125,77.61904761904762,6833.333333333333,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP081993,GREG,56,1209600,84443587021.32591,115,72.14285714285714,5850.892857142857,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP091993,HILARY,41,885600,35377390702.170364,105,56.829268292682926,3826.829268292683,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP101993,IRWIN,6,129600,1677373114.2999997,60,42.5,1945.8333333333333,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP111993,JOVA,32,691200,38715227186.46666,115,62.8125,4782.8125,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP121993,KENNETH,50,108e4,73491219156.44444,130,66.6,5395,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP131993,LIDIA,24,518400,42192017656.56296,130,70.41666666666667,6100,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP141993,UNNAMED,18,388800,1083326444.8481479,30,26.944444444444443,737.5,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP151993,MAX,17,367200,1860807079.681481,40,32.94117647058823,1100,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP161993,NORMA,16,345600,1891685743.1925921,45,33.125,1134.375,1993,EPAC,28.240497085125778,1.0010739776699045,high
EP171993,UNNAMED,10,216e3,637791442.7592591,30,27.5,767.5,1993,EPAC,28.240497085125778,1.0010739776699045,high
CP011994,UNNAMED,21,453600,1433284631.3074071,30,28.333333333333332,808.3333333333334,1994,EPAC,28.348828755213976,1.0049141372661012,high
CP021994,MELE,15,324e3,1464163294.818518,35,31.666666666666668,1018.3333333333334,1994,EPAC,28.348828755213976,1.0049141372661012,high
CP031994,NONA,21,453600,1546874000.6518514,35,29.047619047619047,850,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP011994,ALETTA,21,453600,2369937424.477777,45,32.142857142857146,1084.5238095238096,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP021994,BUD,11,237600,1028185974.2925923,40,30.454545454545453,965.9090909090909,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP031994,CARLOTTA,29,626400,24739323519.45555,90,56.37931034482759,3819.8275862068967,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP041994,DANIEL,26,561600,8169612117.511111,55,45,2148.076923076923,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP051994,EMILIA,37,799200,117267973936.77408,140,85.8108108108108,9147.972972972973,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP061994,FABIO,21,453600,1561578126.133333,40,28.571428571428573,838.0952380952381,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP071994,GILMA,40,864e3,77739976214.31851,140,70,6248.75,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP081994,LI,70,1512e3,11090954247.544443,65,34.07142857142857,1288.2142857142858,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP091994,HECTOR,12,259200,2513670251.059259,55,39.166666666666664,1629.1666666666667,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP101994,JOHN,121,2613600,209216179000.71106,150,69.6694214876033,5900.413223140496,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP111994,ILEANA,18,388800,5570290335.522222,65,42.5,2026.388888888889,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP121994,UNNAMED,15,324e3,1090678507.5888886,30,29,845,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP131994,KRISTY,30,648e3,13373402125.407404,90,44.333333333333336,2380,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP141994,LANE,28,604800,35170430136.01851,115,60.892857142857146,4718.75,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP151994,MIRIAM,24,518400,2329501079.403703,40,31.458333333333332,1009.375,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP161994,NORMAN,12,259200,1085899666.8074071,35,30.833333333333332,966.6666666666666,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP171994,OLIVIA,31,669600,48521040866.92963,130,65.64516129032258,5499.193548387097,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP181994,PAUL,23,496800,2142758685.7888882,40,30.652173913043477,970.6521739130435,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP191994,ROSA,27,583200,14460772204.76296,90,45.925925925925924,2664.814814814815,1994,EPAC,28.348828755213976,1.0049141372661012,high
EP011995,UNNAMED,8,172800,545890658.4999999,30,28.125,803.125,1995,EPAC,28.128978079542918,0.99712083285917,low
EP021995,ADOLPH,24,518400,28643636437.925922,115,60.833333333333336,4631.25,1995,EPAC,28.128978079542918,0.99712083285917,low
EP031995,BARBARA,42,907200,90695781176.05183,120,78.0952380952381,7246.428571428572,1995,EPAC,28.128978079542918,0.99712083285917,low
EP041995,COSME,21,453600,6570538471.4,65,42.857142857142854,2045.2380952380952,1995,EPAC,28.128978079542918,0.99712083285917,low
EP051995,DALILA,36,777600,6196318477.896296,55,36.94444444444444,1436.111111111111,1995,EPAC,28.128978079542918,0.99712083285917,low
EP061995,ERICK,26,561600,3772343392.2740736,55,33.84615384615385,1240.3846153846155,1995,EPAC,28.128978079542918,0.99712083285917,low
EP071995,FLOSSIE,27,583200,12302574187.218515,70,48.7037037037037,2645.3703703703704,1995,EPAC,28.128978079542918,0.99712083285917,low
EP081995,GIL,28,604800,7723341909.148148,55,43.57142857142857,1987.5,1995,EPAC,28.128978079542918,0.99712083285917,low
EP091995,HENRIETTE,29,626400,17064505224.396292,85,50.51724137931034,3007.7586206896553,1995,EPAC,28.128978079542918,0.99712083285917,low
EP101995,ISMAEL,13,280800,6480843305.962961,70,51.53846153846154,2869.230769230769,1995,EPAC,28.128978079542918,0.99712083285917,low
EP111995,JULIETTE,41,885600,77316497400.45184,130,74.8780487804878,6610.975609756098,1995,EPAC,28.128978079542918,0.99712083285917,low
CP011996,UNNAMED,20,432e3,1420786124.6481478,30,28.75,831.25,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP011996,UNNAMED,15,324e3,1510113686.9481478,45,31.333333333333332,1016.6666666666666,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP021996,UNNAMED,15,324e3,1068254716.2296294,30,28.666666666666668,830,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP031996,ALMA,30,648e3,21702186401.25555,90,53.5,3412.5,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP041996,BORIS,19,410400,6304026197.048147,80,39.73684210526316,1938.157894736842,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP051996,CRISTINA,10,216e3,2272154990.0259256,60,39.5,1687.5,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP061996,UNNAMED,6,129600,409509894.6592592,30,28.333333333333332,808.3333333333334,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP071996,DOUGLAS,33,712800,56887320662.75554,115,71.81818181818181,6162.121212121212,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP081996,ELIDA,29,626400,4313455209.992592,55,34.827586206896555,1286.2068965517242,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP091996,FAUSTO,20,432e3,24498911067.83333,105,65.25,4976.25,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP101996,GENEVIEVE,46,993600,5290176745.099998,45,32.28260869565217,1097.2826086956522,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP111996,HERNAN,19,410400,7408306020.707406,75,45.526315789473685,2340.7894736842104,1996,EPAC,28.018909272428267,0.9932190949321248,low
EP121996,UNNAMED,19,410400,1207208702.0296292,30,27.36842105263158,763.1578947368421,1996,EPAC,28.018909272428267,0.9932190949321248,low
CP011997,UNNAMED,6,129600,275702352.7777778,25,25,625,1997,EPAC,28.82851453349538,1.0219181208945896,high
CP021997,OLIWA,81,1749600,141592273514.5148,140,62.65432098765432,5526.851851851852,1997,EPAC,28.82851453349538,1.0219181208945896,high
CP031997,UNNAMED,10,216e3,459503921.29629624,25,25,625,1997,EPAC,28.82851453349538,1.0219181208945896,high
CP041997,UNNAMED,8,172800,412083116.6185185,30,25.625,665.625,1997,EPAC,28.82851453349538,1.0219181208945896,high
CP051997,PAKA,96,2073600,244301692812.07404,160,74.79166666666667,7436.458333333333,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP011997,ANDRES,25,54e4,3560603985.3407397,45,35.2,1284,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP021997,BLANCA,11,237600,1461957675.996296,40,35,1247.7272727272727,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP031997,CARLOS,10,216e3,693667119.5888888,30,28.5,817.5,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP041997,UNNAMED,12,259200,1574076632.7925923,45,34.166666666666664,1212.5,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP051997,UNNAMED,19,410400,1318960055.6888885,30,28.42105263157895,815.7894736842105,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP061997,DOLORES,30,648e3,17106411982.018515,80,51.833333333333336,3039.1666666666665,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP071997,ENRIQUE,19,410400,18947000889.16296,100,60.526315789473685,4305.263157894737,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP081997,FELICIA,33,712800,46599211666.49999,115,65.9090909090909,5282.575757575758,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP091997,GUILLERMO,99,2138400,132334923714.5111,140,54.54545454545455,4361.616161616162,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP101997,HILDA,21,453600,2963248887.655555,45,35,1272.6190476190477,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP111997,IGNACIO,14,302400,916802223.7703701,35,27.142857142857142,764.2857142857143,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP121997,JIMENA,19,410400,36141270020.93332,115,71.05263157894737,6378.9473684210525,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP131997,KEVIN,14,302400,2488673237.7407403,50,37.142857142857146,1460.7142857142858,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP141997,LINDA,34,734400,107066986883.99628,160,80.1470588235294,8549.264705882353,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP151997,MARTY,16,345600,1603117280.618518,40,31.5625,1023.4375,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP161997,NORA,41,885600,60130683140.83332,115,72.07317073170732,5783.536585365854,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP171997,OLAF,66,1425600,7452786000.288888,60,30.90909090909091,1034.8484848484848,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP181997,PAULINE,20,432e3,32460092206.64444,115,69,5825,1997,EPAC,28.82851453349538,1.0219181208945896,high
EP191997,RICK,16,345600,7526674230.833332,85,45.9375,2523.4375,1997,EPAC,28.82851453349538,1.0219181208945896,high
CP011998,UNNAMED,13,280800,731162639.5666666,30,26.53846153846154,709.6153846153846,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP011998,AGATHA,22,475200,3916443821.9925923,55,36.36363636363637,1431.8181818181818,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP021998,UNNAMED,10,216e3,727119005.059259,30,29,845,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP031998,BLAS,36,777600,53896501539.82221,120,68.33333333333333,5579.166666666667,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP041998,CELIA,17,367200,2962513681.3814807,50,37.35294117647059,1460.2941176470588,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP051998,DARBY,37,799200,47702021077.61111,100,65.27027027027027,5088.513513513513,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP061998,ESTELLE,41,885600,37951715470.84074,115,55.48780487804878,3872.560975609756,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP071998,FRANK,15,324e3,1466368913.6407404,40,31.666666666666668,1018.3333333333334,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP081998,GEORGETTE,26,561600,27246744517.18518,100,61.53846153846154,4451.923076923077,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP091998,HOWARD,40,864e3,90602777582.38147,130,78.875,7430.625,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP101998,ISIS,12,259200,4909339895.129629,65,47.083333333333336,2472.9166666666665,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP111998,JAVIER,33,712800,3429002062.281481,50,31.515151515151516,1033.3333333333333,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP121998,UNNAMED,8,172800,601766335.3296294,30,29.375,865.625,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP131998,KAY,17,367200,4057603426.6148143,65,38.23529411764706,1661.764705882353,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP141998,LESTER,47,1015200,58497054799.84073,100,67.55319148936171,5159.04255319149,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP151998,MADELINE,17,367200,10779594390.474072,75,55.294117647058826,3355.8823529411766,1998,EPAC,28.257952934692085,1.0016927556151465,high
EP011999,ADRIAN,19,410400,12303309393.49259,85,53.94736842105263,3296.0526315789475,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP021999,BEATRIZ,32,691200,43931883304.159256,105,69.53125,5471.09375,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP031999,UNNAMED,7,151200,433036495.42962956,30,27.142857142857142,750,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP041999,UNNAMED,9,194400,681168612.9296294,30,29.444444444444443,869.4444444444445,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP051999,CALVIN,9,194400,867911006.5444442,35,31.666666666666668,1013.8888888888889,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP061999,UNNAMED,6,129600,320182332.3592592,30,25.833333333333332,679.1666666666666,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP071999,DORA,72,1555200,121532537929.54071,120,71.80555555555556,6096.527777777777,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP081999,EUGENE,39,842400,32864823260.522213,95,58.84615384615385,3927.5641025641025,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP091999,UNNAMED,8,172800,501410678.9185184,30,27.5,762.5,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP101999,FERNANDA,23,496800,3393712161.1259255,55,34.78260869565217,1282.608695652174,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP111999,UNNAMED,4,86400,250705339.4592592,30,27.5,762.5,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP121999,GREG,18,388800,5968772136.070371,65,43.611111111111114,2126.3888888888887,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP131999,HILARY,19,410400,5692334577.018518,65,42.36842105263158,1993.421052631579,1999,EPAC,27.691887050359497,0.9816267551922814,low
EP141999,IRWIN,12,259200,2372510646.4370365,50,39.166666666666664,1595.8333333333333,1999,EPAC,27.691887050359497,0.9816267551922814,low
CP012000,UPANA,18,388800,1894994171.4259255,40,31.944444444444443,1054.1666666666667,2000,EPAC,27.900521896065296,0.9890224789375711,low
CP022000,WENE,6,129600,1226691668.2925923,45,40.833333333333336,1679.1666666666667,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP012000,ALETTA,23,496800,18922739082.118515,90,57.82608695652174,3841.304347826087,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP022000,BUD,18,388800,2800768301.0851846,45,36.388888888888886,1368.0555555555557,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP032000,CARLOTTA,27,583200,54286528468.21851,135,75.37037037037037,6775,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP042000,UNNAMED,5,108e3,207328169.28888887,25,24,580,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP052000,UNNAMED,7,151200,522364057.7296295,30,29.285714285714285,860.7142857142857,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP062000,DANIEL,54,1166400,62199185992.940735,110,61.851851851851855,4616.666666666667,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP072000,EMILIA,16,345600,3523108465.3629627,55,40,1690.625,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP082000,FABIO,19,410400,2089456230.918518,45,32.10526315789474,1073.6842105263158,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP092000,GILMA,25,54e4,8273276202.155554,70,43.2,2102,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP102000,HECTOR,25,54e4,9358073059.551851,70,45.4,2307,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP112000,ILEANA,14,302400,4658266952.533333,60,45,2189.285714285714,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP122000,JOHN,18,388800,5747842650.711111,60,45,2158.3333333333335,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP132000,KRISTY,13,280800,1071930747.5999997,35,30,911.5384615384615,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP142000,LANE,37,799200,22237784171.918514,85,52.972972972972975,3141.891891891892,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP152000,MIRIAM,8,172800,661685646.6666665,35,30,912.5,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP162000,NORMAN,12,259200,1096192554.6444442,45,30,941.6666666666666,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP172000,OLIVIA,32,691200,8574343171.388888,55,42.65625,1928.90625,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP182000,PAUL,16,345600,1545771191.2407403,40,31.5625,1010.9375,2000,EPAC,27.900521896065296,0.9890224789375711,low
EP192000,ROSA,20,432e3,4766342274.822222,55,40.5,1760,2000,EPAC,27.900521896065296,0.9890224789375711,low
CP012001,UNNAMED,7,151200,355104630.37777776,30,25.714285714285715,664.2857142857143,2001,EPAC,28.129445983255575,0.9971374191901181,low
CP022001,UNNAMED,12,259200,865705387.722222,35,28.75,835.4166666666666,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP012001,ADOLPH,29,626400,55471313378.888885,125,73.44827586206897,6534.482758620689,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP022001,BARBARA,26,561600,2827970933.2259254,50,31.346153846153847,1043.2692307692307,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP032001,COSME,9,194400,971942694.3259256,40,32.22222222222222,1072.2222222222222,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP042001,ERICK,14,302400,1404979189.7555552,35,32.142857142857146,1042.857142857143,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP052001,DALILA,31,669600,12603641156.45185,65,49.67741935483871,2580.6451612903224,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP062001,UNNAMED,7,151200,488912172.25925916,30,28.571428571428573,821.4285714285714,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP072001,FLOSSIE,28,604800,20313749352.666664,90,56.785714285714285,3601.785714285714,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP082001,GIL,23,496800,15879352710.588886,85,55.43478260869565,3459.782608695652,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP092001,HENRIETTE,17,367200,3831159894.1999993,55,40.588235294117645,1729.4117647058824,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP102001,IVO,19,410400,2571016340.4370365,45,34.21052631578947,1228.9473684210527,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP112001,JULIETTE,48,1036800,72739838344.34073,125,65.20833333333333,5387.5,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP122001,KIKO,17,367200,4906031466.896296,65,42.94117647058823,1988.235294117647,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP132001,LORENA,12,259200,2004539906.2629626,50,37.083333333333336,1427.0833333333333,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP142001,UNNAMED,5,108e3,330107617.0592592,30,28,790,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP152001,MANUEL,31,669600,4327791732.337036,50,35,1266.9354838709678,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP162001,NARDA,20,432e3,7906040668.255554,75,45.75,2361.25,2001,EPAC,28.129445983255575,0.9971374191901181,low
EP172001,OCTAVE,16,345600,7028939583.285184,75,48.4375,2582.8125,2001,EPAC,28.129445983255575,0.9971374191901181,low
CP012002,ALIKA,27,583200,4038488063.4888883,55,34.44444444444444,1275.9259259259259,2002,EPAC,28.284600521932262,1.0026373638518011,high
CP022002,ELE,21,453600,18205545361.75926,110,51.666666666666664,3634.5238095238096,2002,EPAC,28.284600521932262,1.0026373638518011,high
CP032002,HUKO,43,928800,24788214736.681477,75,52.7906976744186,3115.1162790697676,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP012002,ALMA,32,691200,24225046730.740738,100,53.75,3473.4375,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP022002,BORIS,15,324e3,2296416797.07037,50,34.333333333333336,1288.3333333333333,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP032002,UNNAMED,8,172800,568314449.8592591,30,28.75,831.25,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP042002,CRISTINA,30,648e3,4288090593.5370364,55,34.166666666666664,1247.5,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP052002,DOUGLAS,27,583200,20621065575.229626,90,55.925925925925924,3624.074074074074,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP062002,ELIDA,35,756e3,55520939802.38888,140,63,5352.142857142857,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP072002,UNNAMED,9,194400,614264841.9888887,30,28.333333333333332,808.3333333333334,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP082002,FAUSTO,51,1101600,50449486923.82592,125,52.450980392156865,3748.529411764706,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP092002,GENEVIEVE,26,561600,6398132600.129628,60,39.03846153846154,1720.1923076923076,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP102002,HERNAN,31,669600,63997132936.18888,140,72.09677419354838,6628.225806451613,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP112002,UNNAMED,18,388800,1038846465.2666665,30,26.666666666666668,719.4444444444445,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP122002,ISELLE,22,475200,4855669837.122221,60,38.86363636363637,1646.590909090909,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP132002,JULIO,7,151200,799904426.1925924,40,32.857142857142854,1114.2857142857142,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP142002,KENNA,17,367200,49709869412.1074,145,80.88235294117646,8377.941176470587,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP152002,LOWELL,34,734400,3762418107.5740733,45,32.5,1088.9705882352941,2002,EPAC,28.284600521932262,1.0026373638518011,high
EP162002,UNNAMED,10,216e3,637791442.7592591,30,27.5,767.5,2002,EPAC,28.284600521932262,1.0026373638518011,high
CP012003,UNNAMED,25,54e4,1282567345.1222222,30,25.8,669,2003,EPAC,28.254793315618286,1.001580752897043,high
EP012003,ANDRES,28,604800,5945980741.574073,50,39.464285714285715,1654.4642857142858,2003,EPAC,28.254793315618286,1.001580752897043,high
EP022003,BLANCA,31,669600,3581557364.151851,50,30.806451612903224,1052.4193548387098,2003,EPAC,28.254793315618286,1.001580752897043,high
EP032003,CARLOS,12,259200,1585839933.1777775,55,32.5,1154.1666666666667,2003,EPAC,28.254793315618286,1.001580752897043,high
