storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin,sst
AL101990,ISIDORE,55,1990-09-07T12:00:00Z,Hurricane,NA,18.5,-37.6,85,1990,NATL,25.999999418854713
AL101990,ISIDORE,55,1990-09-07T18:00:00Z,Hurricane,NA,19.9,-37.9,80,1990,NATL,26.349999411031604
AL101990,ISIDORE,55,1990-09-08T00:00:00Z,Hurricane,NA,21.1,-38.2,75,1990,NATL,26.089999416843057
AL101990,ISIDORE,55,1990-09-08T06:00:00Z,Hurricane,NA,22.2,-38.7,70,1990,NATL,26.28999941237271
AL101990,ISIDORE,55,1990-09-08T12:00:00Z,Hurricane,NA,23.2,-39.3,65,1990,NATL,26.68999940343201
AL101990,ISIDORE,55,1990-09-08T18:00:00Z,Tropical storm,NA,24.3,-40,60,1990,NATL,26.90999939851463
AL101990,ISIDORE,55,1990-09-09T00:00:00Z,Tropical storm,NA,25.6,-40.7,55,1990,NATL,26.969999397173524
AL101990,ISIDORE,55,1990-09-09T06:00:00Z,Tropical storm,NA,26.8,-41.7,50,1990,NATL,26.79999940097332
AL101990,ISIDORE,55,1990-09-09T12:00:00Z,Tropical storm,NA,27.9,-43,55,1990,NATL,27.02999939583242
AL101990,ISIDORE,55,1990-09-09T18:00:00Z,Hurricane,NA,28.6,-44.2,65,1990,NATL,27.289999390020967
AL101990,ISIDORE,55,1990-09-10T00:00:00Z,Hurricane,NA,29,-45.1,65,1990,NATL,25.259999435395002
AL101990,ISIDORE,55,1990-09-10T06:00:00Z,Hurricane,NA,29.4,-45.6,65,1990,NATL,24.93999944254756
AL101990,ISIDORE,55,1990-09-10T12:00:00Z,Hurricane,NA,29.8,-46.1,65,1990,NATL,25.389999432489276
AL101990,ISIDORE,55,1990-09-10T18:00:00Z,Hurricane,NA,30.1,-46.6,65,1990,NATL,26.419999409466982
AL101990,ISIDORE,55,1990-09-11T00:00:00Z,Hurricane,NA,30.6,-47,65,1990,NATL,25.12999943830073
AL101990,ISIDORE,55,1990-09-11T06:00:00Z,Hurricane,NA,31.2,-47.4,75,1990,NATL,25.619999427348375
AL101990,ISIDORE,55,1990-09-11T12:00:00Z,Hurricane,NA,31.9,-48,80,1990,NATL,25.929999420419335
AL101990,ISIDORE,55,1990-09-11T18:00:00Z,Hurricane,NA,32.6,-48.7,80,1990,NATL,26.33999941125512
AL101990,ISIDORE,55,1990-09-12T00:00:00Z,Hurricane,NA,33.1,-49.5,75,1990,NATL,24.839999444782734
AL101990,ISIDORE,55,1990-09-12T06:00:00Z,Hurricane,NA,33.4,-50.1,75,1990,NATL,25.319999434053898
AL101990,ISIDORE,55,1990-09-12T12:00:00Z,Hurricane,NA,33.6,-50.4,70,1990,NATL,25.879999421536922
AL101990,ISIDORE,55,1990-09-12T18:00:00Z,Hurricane,NA,33.8,-50.6,65,1990,NATL,25.90999942086637
AL101990,ISIDORE,55,1990-09-13T00:00:00Z,Hurricane,NA,34.1,-50.7,65,1990,NATL,24.139999460428953
AL101990,ISIDORE,55,1990-09-13T06:00:00Z,Hurricane,NA,34.4,-50.8,65,1990,NATL,24.179999459534883
AL101990,ISIDORE,55,1990-09-13T12:00:00Z,Hurricane,NA,34.9,-50.8,65,1990,NATL,24.299999456852674
AL101990,ISIDORE,55,1990-09-13T18:00:00Z,Hurricane,NA,35.4,-50.6,65,1990,NATL,24.35999945551157
AL101990,ISIDORE,55,1990-09-14T00:00:00Z,Hurricane,NA,35.8,-50.1,65,1990,NATL,25.17999943718314
AL101990,ISIDORE,55,1990-09-14T06:00:00Z,Hurricane,NA,36.2,-49.4,65,1990,NATL,24.81999944522977
AL101990,ISIDORE,55,1990-09-14T12:00:00Z,Hurricane,NA,36.6,-48.7,65,1990,NATL,24.1699994597584
AL101990,ISIDORE,55,1990-09-14T18:00:00Z,Hurricane,NA,37.1,-47.9,65,1990,NATL,24.529999451711774
AL101990,ISIDORE,55,1990-09-15T00:00:00Z,Hurricane,NA,37.8,-47.4,65,1990,NATL,25.199999436736107
AL101990,ISIDORE,55,1990-09-15T06:00:00Z,Hurricane,NA,38.7,-47.2,65,1990,NATL,24.849999444559216
AL101990,ISIDORE,55,1990-09-15T12:00:00Z,Hurricane,NA,39.6,-47.5,65,1990,NATL,24.55999945104122
AL101990,ISIDORE,55,1990-09-15T18:00:00Z,Hurricane,NA,40.3,-48,65,1990,NATL,23.609999472275376
AL101990,ISIDORE,55,1990-09-16T00:00:00Z,Hurricane,NA,40.5,-48.5,65,1990,NATL,22.239999502897263
AL101990,ISIDORE,55,1990-09-16T06:00:00Z,Tropical storm,NA,41.8,-47.9,60,1990,NATL,20.479999542236328
AL101990,ISIDORE,55,1990-09-16T12:00:00Z,Tropical storm,NA,43.5,-47,55,1990,NATL,19.549999563023448
AL101990,ISIDORE,55,1990-09-16T18:00:00Z,Tropical storm,NA,45,-45.5,45,1990,NATL,18.00999959744513
AL101990,ISIDORE,55,1990-09-17T00:00:00Z,Tropical storm,NA,46.5,-43.5,45,1990,NATL,16.059999641031027
AL101990,ISIDORE,55,1990-09-17T06:00:00Z,Tropical storm,NA,48.2,-41.5,35,1990,NATL,15.859999645501375
AL101990,ISIDORE,55,1990-09-17T12:00:00Z,Extratropical cyclone,NA,50,-39.5,35,1990,NATL,16.209999637678266
AL111990,UNNAMED,37,1990-09-18T12:00:00Z,Tropical depression,NA,15,-45,30,1990,NATL,27.60999938286841
AL111990,UNNAMED,37,1990-09-18T18:00:00Z,Tropical depression,NA,15.3,-45.5,30,1990,NATL,27.83999937772751
AL111990,UNNAMED,37,1990-09-19T00:00:00Z,Tropical depression,NA,15.5,-46,30,1990,NATL,27.88999937660992
AL111990,UNNAMED,37,1990-09-19T06:00:00Z,Tropical depression,NA,15.7,-46.9,30,1990,NATL,27.969999374821782
AL111990,UNNAMED,37,1990-09-19T12:00:00Z,Tropical depression,NA,16,-47.5,30,1990,NATL,27.789999378845096
AL111990,UNNAMED,37,1990-09-19T18:00:00Z,Tropical depression,NA,16,-47.5,30,1990,NATL,27.789999378845096
AL111990,UNNAMED,37,1990-09-20T00:00:00Z,Tropical depression,NA,16,-47.9,30,1990,NATL,27.829999377951026
AL111990,UNNAMED,37,1990-09-20T06:00:00Z,Tropical depression,NA,16.2,-48,30,1990,NATL,27.859999377280474
AL111990,UNNAMED,37,1990-09-20T12:00:00Z,Tropical depression,NA,16.4,-48.3,30,1990,NATL,27.909999376162887
AL111990,UNNAMED,37,1990-09-20T18:00:00Z,Tropical depression,NA,16.7,-48.7,30,1990,NATL,28.009999373927712
AL111990,UNNAMED,37,1990-09-21T00:00:00Z,Tropical depression,NA,16.8,-48.9,30,1990,NATL,28.209999369457364
AL111990,UNNAMED,37,1990-09-21T06:00:00Z,Tropical depression,NA,16.9,-49.1,30,1990,NATL,28.239999368786812
AL111990,UNNAMED,37,1990-09-21T12:00:00Z,Tropical depression,NA,17,-49.5,30,1990,NATL,28.029999373480678
AL111990,UNNAMED,37,1990-09-21T18:00:00Z,Tropical depression,NA,17.1,-49.8,30,1990,NATL,28.649999359622598
AL111990,UNNAMED,37,1990-09-22T00:00:00Z,Tropical depression,NA,17.2,-50,30,1990,NATL,28.4199993647635
AL111990,UNNAMED,37,1990-09-22T06:00:00Z,Tropical depression,NA,17.3,-50.2,30,1990,NATL,28.88999935425818
AL111990,UNNAMED,37,1990-09-22T12:00:00Z,Tropical depression,NA,17.4,-50.5,30,1990,NATL,28.059999372810125
AL111990,UNNAMED,37,1990-09-22T18:00:00Z,Tropical depression,NA,17.7,-50.8,30,1990,NATL,27.76999937929213
AL111990,UNNAMED,37,1990-09-23T00:00:00Z,Tropical depression,NA,17.8,-51,30,1990,NATL,27.119999393820763
AL111990,UNNAMED,37,1990-09-23T06:00:00Z,Tropical depression,NA,17.8,-51.2,30,1990,NATL,27.119999393820763
AL111990,UNNAMED,37,1990-09-23T12:00:00Z,Tropical depression,NA,17.8,-51.2,30,1990,NATL,27.119999393820763
AL111990,UNNAMED,37,1990-09-23T18:00:00Z,Tropical depression,NA,17.9,-51.5,30,1990,NATL,27.139999393373728
AL111990,UNNAMED,37,1990-09-24T00:00:00Z,Tropical depression,NA,18,-51.9,30,1990,NATL,27.53999938443303
AL111990,UNNAMED,37,1990-09-24T06:00:00Z,Tropical depression,NA,18.1,-52,30,1990,NATL,27.759999379515648
AL111990,UNNAMED,37,1990-09-24T12:00:00Z,Tropical depression,NA,18.2,-52.2,30,1990,NATL,27.759999379515648
AL111990,UNNAMED,37,1990-09-24T18:00:00Z,Tropical depression,NA,18.3,-52.4,30,1990,NATL,27.87999937683344
AL111990,UNNAMED,37,1990-09-25T00:00:00Z,Tropical depression,NA,18.4,-52.8,30,1990,NATL,28.10999937169254
AL111990,UNNAMED,37,1990-09-25T06:00:00Z,Tropical depression,NA,18.5,-53,30,1990,NATL,27.969999374821782
AL111990,UNNAMED,37,1990-09-25T12:00:00Z,Tropical depression,NA,18.6,-53.2,30,1990,NATL,27.939999375492334
AL111990,UNNAMED,37,1990-09-25T18:00:00Z,Tropical depression,NA,18.7,-53.4,30,1990,NATL,27.789999378845096
AL111990,UNNAMED,37,1990-09-26T00:00:00Z,Tropical depression,NA,18.9,-53.8,30,1990,NATL,27.60999938286841
AL111990,UNNAMED,37,1990-09-26T06:00:00Z,Tropical depression,NA,19,-54,30,1990,NATL,27.589999383315444
AL111990,UNNAMED,37,1990-09-26T12:00:00Z,Tropical depression,NA,19.1,-54.2,30,1990,NATL,27.519999384880066
AL111990,UNNAMED,37,1990-09-26T18:00:00Z,Tropical depression,NA,19.4,-54.4,30,1990,NATL,27.399999387562275
AL111990,UNNAMED,37,1990-09-27T00:00:00Z,Tropical depression,NA,19.8,-54.8,30,1990,NATL,27.99999937415123
AL111990,UNNAMED,37,1990-09-27T06:00:00Z,Tropical depression,NA,19.8,-54.8,30,1990,NATL,27.99999937415123
AL111990,UNNAMED,37,1990-09-27T12:00:00Z,Tropical depression,NA,19.8,-55,30,1990,NATL,27.899999376386404
AL121990,JOSEPHINE,62,1990-09-21T06:00:00Z,Tropical depression,NA,14,-32,30,1990,NATL,28.129999371245503
AL121990,JOSEPHINE,62,1990-09-21T12:00:00Z,Tropical depression,NA,14.5,-32.4,30,1990,NATL,27.60999938286841
AL121990,JOSEPHINE,62,1990-09-21T18:00:00Z,Tropical depression,NA,15,-32.7,30,1990,NATL,27.14999939315021
AL121990,JOSEPHINE,62,1990-09-22T00:00:00Z,Tropical depression,NA,15.6,-33,30,1990,NATL,26.769999401643872
AL121990,JOSEPHINE,62,1990-09-22T06:00:00Z,Tropical depression,NA,16.1,-33.2,30,1990,NATL,26.929999398067594
AL121990,JOSEPHINE,62,1990-09-22T12:00:00Z,Tropical depression,NA,16.7,-33.4,30,1990,NATL,27.06999939493835
AL121990,JOSEPHINE,62,1990-09-22T18:00:00Z,Tropical depression,NA,17.4,-33.4,30,1990,NATL,27.06999939493835
AL121990,JOSEPHINE,62,1990-09-23T00:00:00Z,Tropical depression,NA,17.9,-33.5,30,1990,NATL,27.009999396279454
AL121990,JOSEPHINE,62,1990-09-23T06:00:00Z,Tropical depression,NA,18.2,-33.6,30,1990,NATL,26.979999396950006
AL121990,JOSEPHINE,62,1990-09-23T12:00:00Z,Tropical depression,NA,18.5,-33.8,30,1990,NATL,26.87999939918518
AL121990,JOSEPHINE,62,1990-09-23T18:00:00Z,Tropical depression,NA,18.7,-34,30,1990,NATL,26.629999404773116
AL121990,JOSEPHINE,62,1990-09-24T00:00:00Z,Tropical depression,NA,19,-34.1,30,1990,NATL,26.479999408125877
AL121990,JOSEPHINE,62,1990-09-24T06:00:00Z,Tropical depression,NA,19.1,-34.1,30,1990,NATL,26.28999941237271
AL121990,JOSEPHINE,62,1990-09-24T12:00:00Z,Tropical storm,NA,19.3,-34.2,35,1990,NATL,26.06999941729009
AL121990,JOSEPHINE,62,1990-09-24T18:00:00Z,Tropical storm,NA,19.4,-34.4,35,1990,NATL,26.189999414607882
AL121990,JOSEPHINE,62,1990-09-25T00:00:00Z,Tropical storm,NA,19.5,-34.6,40,1990,NATL,25.889999421313405
AL121990,JOSEPHINE,62,1990-09-25T06:00:00Z,Tropical storm,NA,19.7,-34.8,40,1990,NATL,25.66999942623079
AL121990,JOSEPHINE,62,1990-09-25T12:00:00Z,Tropical storm,NA,19.9,-35.2,40,1990,NATL,25.349999433383346
AL121990,JOSEPHINE,62,1990-09-25T18:00:00Z,Tropical storm,NA,20.1,-35.9,35,1990,NATL,25.959999419748783
AL121990,JOSEPHINE,62,1990-09-26T00:00:00Z,Tropical storm,NA,20.3,-36.8,35,1990,NATL,25.939999420195818
AL121990,JOSEPHINE,62,1990-09-26T06:00:00Z,Tropical depression,NA,20.4,-37.6,30,1990,NATL,25.78999942354858
AL121990,JOSEPHINE,62,1990-09-26T12:00:00Z,Tropical depression,NA,20.3,-38.4,30,1990,NATL,25.67999942600727
AL121990,JOSEPHINE,62,1990-09-26T18:00:00Z,Tropical depression,NA,20.2,-38.9,30,1990,NATL,25.55999942868948
AL121990,JOSEPHINE,62,1990-09-27T00:00:00Z,Tropical depression,NA,20.2,-39.3,30,1990,NATL,25.90999942086637
AL121990,JOSEPHINE,62,1990-09-27T06:00:00Z,Tropical depression,NA,20.2,-39.6,30,1990,NATL,25.86999942176044
AL121990,JOSEPHINE,62,1990-09-27T12:00:00Z,Tropical depression,NA,20.3,-40,25,1990,NATL,26.01999941840768
AL121990,JOSEPHINE,62,1990-09-27T18:00:00Z,Tropical depression,NA,20.4,-40.4,25,1990,NATL,26.05999941751361
AL121990,JOSEPHINE,62,1990-09-28T00:00:00Z,Tropical depression,NA,20.6,-40.6,25,1990,NATL,26.37999941036105
AL121990,JOSEPHINE,62,1990-09-28T06:00:00Z,Tropical depression,NA,20.9,-40.9,25,1990,NATL,26.429999409243464
AL121990,JOSEPHINE,62,1990-09-28T12:00:00Z,Tropical depression,NA,21.2,-41.2,25,1990,NATL,26.199999414384365
AL121990,JOSEPHINE,62,1990-09-28T18:00:00Z,Tropical depression,NA,21.6,-41.6,25,1990,NATL,26.02999941818416
AL121990,JOSEPHINE,62,1990-09-29T00:00:00Z,Tropical depression,NA,22,-42.1,25,1990,NATL,26.52999940700829
AL121990,JOSEPHINE,62,1990-09-29T06:00:00Z,Tropical depression,NA,22.5,-42.8,25,1990,NATL,26.899999398738146
AL121990,JOSEPHINE,62,1990-09-29T12:00:00Z,Tropical depression,NA,23.1,-43.6,25,1990,NATL,27.019999396055937
AL121990,JOSEPHINE,62,1990-09-29T18:00:00Z,Tropical depression,NA,23.8,-44.3,30,1990,NATL,27.009999396279454
AL121990,JOSEPHINE,62,1990-09-30T00:00:00Z,Tropical depression,NA,24.5,-45,30,1990,NATL,26.819999400526285
AL121990,JOSEPHINE,62,1990-09-30T06:00:00Z,Tropical depression,NA,25.5,-45.4,30,1990,NATL,27.159999392926693
AL121990,JOSEPHINE,62,1990-09-30T12:00:00Z,Tropical depression,NA,26.7,-45.5,30,1990,NATL,26.779999401420355
AL121990,JOSEPHINE,62,1990-09-30T18:00:00Z,Tropical depression,NA,27.8,-45.3,30,1990,NATL,26.209999414160848
AL121990,JOSEPHINE,62,1990-10-01T00:00:00Z,Tropical depression,NA,28.5,-44.8,30,1990,NATL,25.97999941930175
AL121990,JOSEPHINE,62,1990-10-01T06:00:00Z,Tropical depression,NA,29.1,-43.8,30,1990,NATL,25.469999430701137
AL121990,JOSEPHINE,62,1990-10-01T12:00:00Z,Tropical storm,NA,29.6,-42.4,35,1990,NATL,25.20999943651259
AL121990,JOSEPHINE,62,1990-10-01T18:00:00Z,Tropical storm,NA,29.9,-41.1,35,1990,NATL,26.01999941840768
AL121990,JOSEPHINE,62,1990-10-02T00:00:00Z,Tropical storm,NA,30,-40,35,1990,NATL,24.699999447911978
AL121990,JOSEPHINE,62,1990-10-02T06:00:00Z,Tropical storm,NA,30,-39.4,35,1990,NATL,25.12999943830073
AL121990,JOSEPHINE,62,1990-10-02T12:00:00Z,Tropical storm,NA,29.8,-39.2,40,1990,NATL,25.219999436289072
AL121990,JOSEPHINE,62,1990-10-02T18:00:00Z,Tropical storm,NA,29.6,-39.2,35,1990,NATL,25.229999436065555
AL121990,JOSEPHINE,62,1990-10-03T00:00:00Z,Tropical storm,NA,29.4,-39.4,35,1990,NATL,25.269999435171485
AL121990,JOSEPHINE,62,1990-10-03T06:00:00Z,Tropical storm,NA,29.1,-40,35,1990,NATL,24.769999446347356
AL121990,JOSEPHINE,62,1990-10-03T12:00:00Z,Tropical storm,NA,28.6,-40.7,35,1990,NATL,25.309999434277415
AL121990,JOSEPHINE,62,1990-10-03T18:00:00Z,Tropical storm,NA,28.3,-41.4,40,1990,NATL,25.769999423995614
AL121990,JOSEPHINE,62,1990-10-04T00:00:00Z,Tropical storm,NA,28.2,-42.1,45,1990,NATL,25.809999423101544
AL121990,JOSEPHINE,62,1990-10-04T06:00:00Z,Tropical storm,NA,28.5,-42.5,50,1990,NATL,25.799999423325062
AL121990,JOSEPHINE,62,1990-10-04T12:00:00Z,Tropical storm,NA,29,-42.6,55,1990,NATL,25.40999943204224
AL121990,JOSEPHINE,62,1990-10-04T18:00:00Z,Tropical storm,NA,29.5,-42.3,60,1990,NATL,24.949999442324042
AL121990,JOSEPHINE,62,1990-10-05T00:00:00Z,Hurricane,NA,30,-41.5,65,1990,NATL,24.229999458417296
AL121990,JOSEPHINE,62,1990-10-05T06:00:00Z,Hurricane,NA,30.7,-40.5,65,1990,NATL,24.529999451711774
AL121990,JOSEPHINE,62,1990-10-05T12:00:00Z,Hurricane,NA,32.1,-39.3,70,1990,NATL,24.689999448135495
AL121990,JOSEPHINE,62,1990-10-05T18:00:00Z,Hurricane,NA,34.1,-38.4,75,1990,NATL,24.029999462887645
AL121990,JOSEPHINE,62,1990-10-06T00:00:00Z,Hurricane,NA,36.5,-38.5,70,1990,NATL,23.329999478533864
AL121990,JOSEPHINE,62,1990-10-06T06:00:00Z,Hurricane,NA,38.9,-40,70,1990,NATL,23.96999946422875
AL121990,JOSEPHINE,62,1990-10-06T12:00:00Z,Tropical storm,NA,41,-42.9,60,1990,NATL,23.499999474734068
AL131990,KLAUS,25,1990-10-03T12:00:00Z,Tropical depression,NA,15.6,-59.3,30,1990,NATL,29.109999349340796
AL131990,KLAUS,25,1990-10-03T18:00:00Z,Tropical storm,NA,16.2,-59.6,35,1990,NATL,29.479999341070652
AL131990,KLAUS,25,1990-10-04T00:00:00Z,Tropical storm,NA,16.4,-59.8,45,1990,NATL,29.449999341741204
AL131990,KLAUS,25,1990-10-04T06:00:00Z,Tropical storm,NA,16.5,-60.1,50,1990,NATL,29.58999933861196
AL131990,KLAUS,25,1990-10-04T12:00:00Z,Tropical storm,NA,16.6,-60.4,50,1990,NATL,29.839999333024025
AL131990,KLAUS,25,1990-10-04T18:00:00Z,Tropical storm,NA,16.8,-60.7,55,1990,NATL,29.759999334812164
AL131990,KLAUS,25,1990-10-05T00:00:00Z,Tropical storm,NA,16.9,-60.9,55,1990,NATL,29.179999347776175
AL131990,KLAUS,25,1990-10-05T06:00:00Z,Tropical storm,NA,17,-61.1,60,1990,NATL,28.919999353587627
AL131990,KLAUS,25,1990-10-05T12:00:00Z,Hurricane,NA,17.2,-61.2,70,1990,NATL,28.839999355375767
AL131990,KLAUS,25,1990-10-05T18:00:00Z,Hurricane,NA,17.4,-61.4,70,1990,NATL,28.45999936386943
AL131990,KLAUS,25,1990-10-06T00:00:00Z,Hurricane,NA,17.7,-61.6,65,1990,NATL,28.019999373704195
AL131990,KLAUS,25,1990-10-06T06:00:00Z,Tropical storm,NA,18.1,-61.8,60,1990,NATL,27.99999937415123
AL131990,KLAUS,25,1990-10-06T12:00:00Z,Tropical storm,NA,18.3,-62.1,60,1990,NATL,28.089999372139573
AL131990,KLAUS,25,1990-10-06T18:00:00Z,Tropical storm,NA,18.6,-62.3,55,1990,NATL,28.22999936901033
AL131990,KLAUS,25,1990-10-07T00:00:00Z,Tropical storm,NA,18.7,-62.7,55,1990,NATL,28.529999362304807
AL131990,KLAUS,25,1990-10-07T06:00:00Z,Tropical storm,NA,18.8,-63.1,55,1990,NATL,28.22999936901033
AL131990,KLAUS,25,1990-10-07T12:00:00Z,Tropical storm,NA,18.9,-63.8,50,1990,NATL,28.029999373480678
AL131990,KLAUS,25,1990-10-07T18:00:00Z,Tropical storm,NA,19.2,-64.9,40,1990,NATL,28.42999936453998
AL131990,KLAUS,25,1990-10-08T00:00:00Z,Tropical depression,NA,19.7,-66.1,30,1990,NATL,28.859999354928732
AL131990,KLAUS,25,1990-10-08T06:00:00Z,Tropical depression,NA,20.4,-67.5,30,1990,NATL,29.459999341517687
AL131990,KLAUS,25,1990-10-08T12:00:00Z,Tropical storm,NA,21.1,-68.9,40,1990,NATL,29.489999340847135
AL131990,KLAUS,25,1990-10-08T18:00:00Z,Tropical storm,NA,21.9,-70.1,45,1990,NATL,28.259999368339777
AL131990,KLAUS,25,1990-10-09T00:00:00Z,Tropical storm,NA,22.6,-71.2,45,1990,NATL,28.369999365881085
AL131990,KLAUS,25,1990-10-09T06:00:00Z,Tropical storm,NA,23.4,-72.3,45,1990,NATL,28.409999364987016
AL131990,KLAUS,25,1990-10-09T12:00:00Z,Tropical storm,NA,24.5,-73.4,35,1990,NATL,27.599999383091927
AL141990,LILI,38,1990-10-06T06:00:00Z,Subtropical storm,NA,36,-44,45,1990,NATL,24.449999453499913
AL141990,LILI,38,1990-10-06T12:00:00Z,Subtropical storm,NA,35.7,-44.1,50,1990,NATL,24.579999450594187
AL141990,LILI,38,1990-10-06T18:00:00Z,Subtropical storm,NA,35.3,-44.2,50,1990,NATL,24.619999449700117
AL141990,LILI,38,1990-10-07T00:00:00Z,Subtropical storm,NA,35,-44.4,50,1990,NATL,24.609999449923635
AL141990,LILI,38,1990-10-07T06:00:00Z,Subtropical storm,NA,34.7,-44.5,45,1990,NATL,24.70999944768846
AL141990,LILI,38,1990-10-07T12:00:00Z,Subtropical storm,NA,34.4,-44.6,45,1990,NATL,24.729999447241426
AL141990,LILI,38,1990-10-07T18:00:00Z,Subtropical storm,NA,34.1,-44.8,45,1990,NATL,24.729999447241426
AL141990,LILI,38,1990-10-08T00:00:00Z,Subtropical storm,NA,33.8,-45,45,1990,NATL,24.699999447911978
AL141990,LILI,38,1990-10-08T06:00:00Z,Subtropical storm,NA,33.5,-45.3,50,1990,NATL,24.769999446347356
AL141990,LILI,38,1990-10-08T12:00:00Z,Subtropical storm,NA,32.8,-46,50,1990,NATL,24.959999442100525
AL141990,LILI,38,1990-10-08T18:00:00Z,Subtropical storm,NA,32.2,-46.8,55,1990,NATL,25.51999942958355
AL141990,LILI,38,1990-10-09T00:00:00Z,Subtropical storm,NA,31.6,-47.6,60,1990,NATL,24.6299994494766
AL141990,LILI,38,1990-10-09T06:00:00Z,Subtropical storm,NA,31.3,-48.3,60,1990,NATL,24.81999944522977
AL141990,LILI,38,1990-10-09T12:00:00Z,Subtropical storm,NA,31.1,-48.8,50,1990,NATL,24.89999944344163
AL141990,LILI,38,1990-10-09T18:00:00Z,Subtropical storm,NA,31,-49.2,50,1990,NATL,25.149999437853694
AL141990,LILI,38,1990-10-10T00:00:00Z,Subtropical storm,NA,31,-49.5,50,1990,NATL,24.599999450147152
